"stateBirths","Date","dayAvg","state_id"
800,"0805",26,38
822,"0806",27,38
770,"0807",25,38
762,"0808",25,38
777,"0809",26,38
765,"0810",25,38
668,"0811",22,38
724,"0812",23,38
735,"0901",24,38
684,"0902",24,38
767,"0903",25,38
771,"0904",26,38
790,"0905",25,38
769,"0906",26,38
830,"0907",27,38
696,"0908",22,38
779,"0909",26,38
748,"0910",24,38
692,"0911",23,38
740,"0912",24,38
655,1001,21,38
723,1002,26,38
750,1003,24,38
767,1004,26,38
778,1005,25,38
809,1006,27,38
781,1007,25,38
848,1008,27,38
773,1009,26,38
733,1010,24,38
760,1011,25,38
727,1012,23,38
704,1101,23,38
715,1102,26,38
777,1103,25,38
781,1104,26,38
831,1105,27,38
785,1106,26,38
839,1107,27,38
880,1108,28,38
839,1109,28,38
798,1110,26,38
759,1111,25,38
819,1112,26,38
773,1201,25,38
731,1202,25,38
887,1203,29,38
800,1204,27,38
888,1205,29,38
874,1206,29,38
959,1207,31,38
869,1208,28,38
871,1209,29,38
845,1210,27,38
817,1211,27,38
792,1212,26,38
848,1301,27,38
776,1302,28,38
861,1303,28,38
867,1304,29,38
894,1305,29,38
867,1306,29,38
989,1307,32,38
925,1308,30,38
933,1309,31,38
912,1310,29,38
835,1311,28,38
892,1312,29,38
934,1401,30,38
841,1402,30,38
885,1403,29,38
973,1404,32,38
986,1405,32,38
875,1406,29,38
1068,1407,34,38
991,1408,32,38
1013,1409,34,38
930,1410,30,38
901,1411,30,38
962,1412,31,38
895,1501,29,38
815,1502,29,38
903,1503,29,38
974,1504,32,38
1004,1505,32,38
952,1506,32,38
993,1507,32,38
1007,1508,32,38
934,1509,31,38
966,1510,31,38
878,1511,29,38
993,1512,32,38
12359,"0701",399,39
11642,"0702",416,39
13068,"0703",422,39
12028,"0704",401,39
12633,"0705",408,39
12712,"0706",424,39
13344,"0707",430,39
13609,"0708",439,39
12562,"0709",419,39
12706,"0710",410,39
12107,"0711",404,39
12109,"0712",391,39
12174,"0801",393,39
11813,"0802",407,39
12460,"0803",402,39
12553,"0804",418,39
12735,"0805",411,39
12137,"0806",405,39
13209,"0807",426,39
12936,"0808",417,39
12881,"0809",429,39
12420,"0810",401,39
11085,"0811",370,39
12418,"0812",401,39
11563,"0901",373,39
11358,"0902",406,39
12376,"0903",399,39
12131,"0904",404,39
12218,"0905",394,39
12319,"0906",411,39
12921,"0907",417,39
12452,"0908",402,39
12643,"0909",421,39
12096,"0910",390,39
11045,"0911",368,39
11719,"0912",378,39
11088,1001,358,39
10398,1002,371,39
12013,1003,388,39
11471,1004,382,39
11480,1005,370,39
11853,1006,395,39
12128,1007,391,39
12211,1008,394,39
12028,1009,401,39
11537,1010,372,39
11372,1011,379,39
11549,1012,373,39
10930,1101,353,39
10293,1102,368,39
11557,1103,373,39
11090,1104,370,39
11270,1105,364,39
11976,1106,399,39
12187,1107,393,39
12630,1108,407,39
12177,1109,406,39
11396,1110,368,39
11108,1111,370,39
11304,1112,365,39
10691,1201,345,39
10504,1202,362,39
11345,1203,366,39
10811,1204,360,39
11816,1205,381,39
11731,1206,391,39
12314,1207,397,39
12705,1208,410,39
11867,1209,396,39
12115,1210,391,39
11324,1211,377,39
11260,1212,363,39
11210,1301,362,39
10421,1302,372,39
11377,1303,367,39
11137,1304,371,39
11751,1305,379,39
11620,1306,387,39
12479,1307,403,39
12532,1308,404,39
11766,1309,392,39
11803,1310,381,39
11094,1311,370,39
11746,1312,379,39
11358,1401,366,39
10519,1402,376,39
11550,1403,373,39
11138,1404,371,39
11944,1405,385,39
11619,1406,387,39
12499,1407,403,39
12171,1408,393,39
12130,1409,404,39
11807,1410,381,39
10957,1411,365,39
11775,1412,380,39
11241,1501,363,39
10493,1502,375,39
11544,1503,372,39
11402,1504,380,39
11702,1505,377,39
11852,1506,395,39
12654,1507,408,39
12291,1508,396,39
11977,1509,399,39
11460,1510,370,39
10864,1511,362,39
11784,1512,380,39
4597,"0701",148,40
4300,"0702",154,40
4468,"0703",144,40
4294,"0704",143,40
4520,"0705",146,40
4567,"0706",152,40
4993,"0707",161,40
4955,"0708",160,40
4602,"0709",153,40
4775,"0710",154,40
4446,"0711",148,40
4548,"0712",147,40
4609,"0801",149,40
4415,"0802",152,40
4316,"0803",139,40
4338,"0804",145,40
4436,"0805",143,40
4482,"0806",149,40
4716,"0807",152,40
4930,"0808",159,40
4861,"0809",162,40
4741,"0810",153,40
4156,"0811",139,40
4781,"0812",154,40
4452,"0901",144,40
4260,"0902",152,40
4533,"0903",146,40
4436,"0904",148,40
4341,"0905",140,40
4549,"0906",152,40
4995,"0907",161,40
4696,"0908",151,40
4841,"0909",161,40
4652,"0910",150,40
4226,"0911",141,40
4572,"0912",147,40
4294,1001,139,40
4029,1002,144,40
4461,1003,144,40
4339,1004,145,40
4288,1005,138,40
4519,1006,151,40
4650,1007,150,40
4704,1008,152,40
4681,1009,156,40
4438,1010,143,40
4344,1011,145,40
4491,1012,145,40
4267,1101,138,40
3928,1102,140,40
4415,1103,142,40
4093,1104,136,40
4105,1105,132,40
4431,1106,148,40
4579,1107,148,40
4923,1108,159,40
4636,1109,155,40
4201,1110,136,40
4360,1111,145,40
4334,1112,140,40
4209,1201,136,40
4155,1202,143,40
4361,1203,141,40
3906,1204,130,40
4288,1205,138,40
4364,1206,145,40
4637,1207,150,40
4849,1208,156,40
4576,1209,153,40
4733,1210,153,40
4334,1211,144,40
4339,1212,140,40
4423,1301,143,40
3955,1302,141,40
4415,1303,142,40
4226,1304,141,40
4424,1305,143,40
4407,1306,147,40
4670,1307,151,40
4720,1308,152,40
4513,1309,150,40
4632,1310,149,40
4402,1311,147,40
4582,1312,148,40
4437,1401,143,40
4029,1402,144,40
4283,1403,138,40
4227,1404,141,40
4445,1405,143,40
4140,1406,138,40
4710,1407,152,40
4796,1408,155,40
4746,1409,158,40
4581,1410,148,40
4205,1411,140,40
4740,1412,153,40
4406,1501,142,40
4019,1502,144,40
4493,1503,145,40
4380,1504,146,40
4075,1505,131,40
4369,1506,146,40
4809,1507,155,40
4789,1508,154,40
4598,1509,153,40
4440,1510,143,40
4230,1511,141,40
4514,1512,146,40
3892,"0701",126,41
3757,"0702",134,41
4107,"0703",132,41
4062,"0704",135,41
4472,"0705",144,41
4213,"0706",140,41
4506,"0707",145,41
4342,"0708",140,41
4138,"0709",138,41
4141,"0710",134,41
3889,"0711",130,41
3859,"0712",124,41
3880,"0801",125,41
3935,"0802",136,41
4047,"0803",131,41
4206,"0804",140,41
4460,"0805",144,41
4245,"0806",142,41
4405,"0807",142,41
4280,"0808",138,41
4015,"0809",134,41
4112,"0810",133,41
3592,"0811",120,41
3919,"0812",126,41
3726,"0901",120,41
3598,"0902",128,41
4064,"0903",131,41
3955,"0904",132,41
4100,"0905",132,41
4148,"0906",138,41
4259,"0907",137,41
4103,"0908",132,41
4055,"0909",135,41
3894,"0910",126,41
3538,"0911",118,41
3692,"0912",119,41
3511,1001,113,41
3351,1002,120,41
3923,1003,127,41
3890,1004,130,41
4034,1005,130,41
3939,1006,131,41
3979,1007,128,41
3985,1008,129,41
3841,1009,128,41
3736,1010,121,41
3518,1011,117,41
3833,1012,124,41
3564,1101,115,41
3278,1102,117,41
3872,1103,125,41
3774,1104,126,41
4005,1105,129,41
4001,1106,133,41
3960,1107,128,41
4040,1108,130,41
3781,1109,126,41
3735,1110,120,41
3521,1111,117,41
3624,1112,117,41
3442,1201,111,41
3493,1202,120,41
3758,1203,121,41
3696,1204,123,41
3995,1205,129,41
3863,1206,129,41
3959,1207,128,41
4164,1208,134,41
3857,1209,129,41
3716,1210,120,41
3491,1211,116,41
3633,1212,117,41
3585,1301,116,41
3309,1302,118,41
3794,1303,122,41
3793,1304,126,41
3913,1305,126,41
3774,1306,126,41
4101,1307,132,41
4014,1308,129,41
3832,1309,128,41
3808,1310,123,41
3514,1311,117,41
3718,1312,120,41
3625,1401,117,41
3351,1402,120,41
3659,1403,118,41
3801,1404,127,41
4044,1405,130,41
3982,1406,133,41
4074,1407,131,41
4082,1408,132,41
3868,1409,129,41
3728,1410,120,41
3582,1411,119,41
3760,1412,121,41
3631,1501,117,41
3470,1502,124,41
3837,1503,124,41
3817,1504,127,41
3916,1505,126,41
3897,1506,130,41
3955,1507,128,41
4030,1508,130,41
3936,1509,131,41
3862,1510,125,41
3550,1511,118,41
3754,1512,121,41
12304,"0701",397,42
11305,"0702",404,42
12771,"0703",412,42
12198,"0704",407,42
12827,"0705",414,42
12428,"0706",414,42
13405,"0707",432,42
13455,"0708",434,42
12684,"0709",423,42
12629,"0710",407,42
12338,"0711",411,42
12369,"0712",399,42
12088,"0801",390,42
12065,"0802",416,42
12451,"0803",402,42
12716,"0804",424,42
12696,"0805",410,42
12392,"0806",413,42
13275,"0807",428,42
13119,"0808",423,42
12953,"0809",432,42
12374,"0810",399,42
11120,"0811",371,42
12024,"0812",388,42
11949,"0901",385,42
11194,"0902",400,42
12474,"0903",402,42
11996,"0904",400,42
12635,"0905",408,42
12287,"0906",410,42
13072,"0907",422,42
12823,"0908",414,42
12752,"0909",425,42
12153,"0910",392,42
11235,"0911",374,42
11864,"0912",383,42
11315,1001,365,42
10818,1002,386,42
12311,1003,397,42
11887,1004,396,42
12034,1005,388,42
12184,1006,406,42
12460,1007,402,42
12529,1008,404,42
12330,1009,411,42
12131,1010,391,42
11428,1011,381,42
11894,1012,384,42
11432,1101,369,42
10630,1102,380,42
11912,1103,384,42
11562,1104,385,42
12049,1105,389,42
12573,1106,419,42
12633,1107,408,42
13049,1108,421,42
12506,1109,417,42
11796,1110,381,42
11483,1111,383,42
11553,1112,373,42
11405,1201,368,42
10808,1202,373,42
11751,1203,379,42
11245,1204,375,42
12147,1205,392,42
11720,1206,391,42
12680,1207,409,42
13045,1208,421,42
12234,1209,408,42
12343,1210,398,42
11619,1211,387,42
11517,1212,372,42
11519,1301,372,42
10332,1302,369,42
11538,1303,372,42
11116,1304,371,42
12195,1305,393,42
11655,1306,388,42
12630,1307,407,42
12893,1308,416,42
11967,1309,399,42
12138,1310,392,42
11318,1311,377,42
11620,1312,375,42
11570,1401,373,42
10710,1402,382,42
11627,1403,375,42
11593,1404,386,42
12183,1405,393,42
11953,1406,398,42
12884,1407,416,42
12644,1408,408,42
12232,1409,408,42
11973,1410,386,42
11156,1411,372,42
11743,1412,379,42
11342,1501,366,42
10687,1502,382,42
11725,1503,378,42
11593,1504,386,42
11982,1505,387,42
11932,1506,398,42
12595,1507,406,42
12504,1508,403,42
12206,1509,407,42
11923,1510,385,42
10994,1511,366,42
11564,1512,373,42
1012,"0701",33,44
925,"0702",33,44
1065,"0703",34,44
1035,"0704",34,44
1157,"0705",37,44
1029,"0706",34,44
1083,"0707",35,44
1145,"0708",37,44
999,"0709",33,44
1043,"0710",34,44
968,"0711",32,44
915,"0712",30,44
988,"0801",32,44
959,"0802",33,44
1046,"0803",34,44
1036,"0804",35,44
1070,"0805",35,44
1040,"0806",35,44
1041,"0807",34,44
1044,"0808",34,44
982,"0809",33,44
1028,"0810",33,44
902,"0811",30,44
912,"0812",29,44
976,"0901",31,44
858,"0902",31,44
968,"0903",31,44
936,"0904",31,44
975,"0905",31,44
984,"0906",33,44
1000,"0907",32,44
1027,"0908",33,44
991,"0909",33,44
953,"0910",31,44
832,"0911",28,44
942,"0912",30,44
922,1001,30,44
808,1002,29,44
950,1003,31,44
947,1004,32,44
957,1005,31,44
966,1006,32,44
971,1007,31,44
961,1008,31,44
963,1009,32,44
948,1010,31,44
889,1011,30,44
895,1012,29,44
887,1101,29,44
795,1102,28,44
910,1103,29,44
943,1104,31,44
939,1105,30,44
898,1106,30,44
977,1107,32,44
1030,1108,33,44
960,1109,32,44
908,1110,29,44
863,1111,29,44
850,1112,27,44
875,1201,28,44
876,1202,30,44
902,1203,29,44
878,1204,29,44
931,1205,30,44
953,1206,32,44
937,1207,30,44
992,1208,32,44
920,1209,31,44
928,1210,30,44
892,1211,30,44
842,1212,27,44
899,1301,29,44
815,1302,29,44
884,1303,29,44
891,1304,30,44
953,1305,31,44
914,1306,30,44
984,1307,32,44
944,1308,30,44
868,1309,29,44
951,1310,31,44
880,1311,29,44
826,1312,27,44
851,1401,27,44
842,1402,30,44
871,1403,28,44
861,1404,29,44
900,1405,29,44
950,1406,32,44
967,1407,31,44
967,1408,31,44
918,1409,31,44
914,1410,29,44
895,1411,30,44
887,1412,29,44
901,1501,29,44
801,1502,29,44
881,1503,28,44
910,1504,30,44
874,1505,28,44
959,1506,32,44
1028,1507,33,44
1003,1508,32,44
906,1509,30,44
991,1510,32,44
887,1511,30,44
852,1512,27,44
5394,"0701",174,45
4901,"0702",175,45
5143,"0703",166,45
4940,"0704",165,45
5225,"0705",169,45
5057,"0706",169,45
5411,"0707",175,45
5544,"0708",179,45
5315,"0709",177,45
5303,"0710",171,45
5234,"0711",174,45
5408,"0712",174,45
5375,"0801",173,45
5147,"0802",177,45
5161,"0803",166,45
5067,"0804",169,45
5026,"0805",162,45
5022,"0806",167,45
5584,"0807",180,45
5499,"0808",177,45
5437,"0809",181,45
5397,"0810",174,45
4891,"0811",163,45
5465,"0812",176,45
5116,"0901",165,45
4746,"0902",170,45
5196,"0903",168,45
4974,"0904",166,45
4999,"0905",161,45
5095,"0906",170,45
5453,"0907",176,45
5201,"0908",168,45
5181,"0909",173,45
5026,"0910",162,45
4522,"0911",151,45
5111,"0912",165,45
4919,1001,159,45
4429,1002,158,45
4912,1003,158,45
4642,1004,155,45
4680,1005,151,45
4838,1006,161,45
4976,1007,161,45
5051,1008,163,45
5189,1009,173,45
4960,1010,160,45
4708,1011,157,45
5038,1012,163,45
4704,1101,152,45
4342,1102,155,45
4828,1103,156,45
4406,1104,147,45
4481,1105,145,45
4786,1106,160,45
4944,1107,159,45
5275,1108,170,45
5031,1109,168,45
4751,1110,153,45
4843,1111,161,45
5002,1112,161,45
4775,1201,154,45
4543,1202,157,45
4676,1203,151,45
4297,1204,143,45
4722,1205,152,45
4668,1206,156,45
4992,1207,161,45
5129,1208,165,45
4911,1209,164,45
4914,1210,159,45
4785,1211,160,45
4743,1212,153,45
4691,1301,151,45
4174,1302,149,45
4692,1303,151,45
4391,1304,146,45
4649,1305,150,45
4501,1306,150,45
5066,1307,163,45
5149,1308,166,45
4864,1309,162,45
4995,1310,161,45
4607,1311,154,45
5016,1312,162,45
4670,1401,151,45
4367,1402,156,45
4600,1403,148,45
4504,1404,150,45
4766,1405,154,45
4675,1406,156,45
5096,1407,164,45
5107,1408,165,45
5099,1409,170,45
5004,1410,161,45
4647,1411,155,45
5092,1412,164,45
5008,1501,162,45
4404,1502,157,45
4734,1503,153,45
4638,1504,155,45
4667,1505,151,45
4771,1506,159,45
5087,1507,164,45
5134,1508,166,45
5000,1509,167,45
4915,1510,159,45
4629,1511,154,45
5152,1512,166,45
958,"0701",31,46
978,"0702",35,46
1078,"0703",35,46
998,"0704",33,46
1106,"0705",36,46
1035,"0706",34,46
1094,"0707",35,46
1045,"0708",34,46
988,"0709",33,46
1033,"0710",33,46
978,"0711",33,46
970,"0712",31,46
1047,"0801",34,46
949,"0802",33,46
1027,"0803",33,46
1009,"0804",34,46
1056,"0805",34,46
1036,"0806",35,46
1116,"0807",36,46
955,"0808",31,46
1043,"0809",35,46
996,"0810",32,46
893,"0811",30,46
944,"0812",30,46
958,"0901",31,46
900,"0902",32,46
1044,"0903",34,46
1046,"0904",35,46
1038,"0905",33,46
1071,"0906",36,46
1073,"0907",35,46
971,"0908",31,46
992,"0909",33,46
946,"0910",31,46
913,"0911",30,46
982,"0912",32,46
927,1001,30,46
914,1002,33,46
1015,1003,33,46
1056,1004,35,46
1015,1005,33,46
973,1006,32,46
1011,1007,33,46
1015,1008,33,46
995,1009,33,46
978,1010,32,46
941,1011,31,46
971,1012,31,46
910,1101,29,46
919,1102,33,46
1003,1103,32,46
952,1104,32,46
1011,1105,33,46
1093,1106,36,46
1000,1107,32,46
1049,1108,34,46
1026,1109,34,46
987,1110,32,46
937,1111,31,46
959,1112,31,46
939,1201,30,46
890,1202,31,46
1020,1203,33,46
960,1204,32,46
1076,1205,35,46
1065,1206,36,46
1070,1207,35,46
1099,1208,35,46
1054,1209,35,46
966,1210,31,46
990,1211,33,46
975,1212,31,46
937,1301,30,46
919,1302,33,46
1052,1303,34,46
985,1304,33,46
1028,1305,33,46
982,1306,33,46
1142,1307,37,46
1122,1308,36,46
1031,1309,34,46
1011,1310,33,46
993,1311,33,46
1046,1312,34,46
1024,1401,33,46
925,1402,33,46
1047,1403,34,46
1070,1404,36,46
1012,1405,33,46
1029,1406,34,46
1112,1407,36,46
1067,1408,34,46
1042,1409,35,46
989,1410,32,46
967,1411,32,46
999,1412,32,46
990,1501,32,46
893,1502,32,46
1042,1503,34,46
1037,1504,35,46
1035,1505,33,46
1097,1506,37,46
1108,1507,36,46
1067,1508,34,46
1063,1509,35,46
1086,1510,35,46
966,1511,32,46
952,1512,31,46
7173,"0701",231,47
6528,"0702",233,47
7137,"0703",230,47
6636,"0704",221,47
7170,"0705",231,47
7261,"0706",242,47
7654,"0707",247,47
7930,"0708",256,47
7428,"0709",248,47
7446,"0710",240,47
7115,"0711",237,47
7233,"0712",233,47
7349,"0801",237,47
6981,"0802",241,47
7044,"0803",227,47
6883,"0804",229,47
7041,"0805",227,47
6926,"0806",231,47
7546,"0807",243,47
7483,"0808",241,47
7535,"0809",251,47
7196,"0810",232,47
6421,"0811",214,47
7155,"0812",231,47
6821,"0901",220,47
6215,"0902",222,47
6941,"0903",224,47
6641,"0904",221,47
6736,"0905",217,47
6867,"0906",229,47
7403,"0907",239,47
7141,"0908",230,47
7239,"0909",241,47
6909,"0910",223,47
6417,"0911",214,47
6881,"0912",222,47
6447,1001,208,47
6098,1002,218,47
6756,1003,218,47
6602,1004,220,47
6425,1005,207,47
6648,1006,222,47
6798,1007,219,47
6787,1008,219,47
6985,1009,233,47
6668,1010,215,47
6442,1011,215,47
6839,1012,221,47
6410,1101,207,47
5985,1102,214,47
6540,1103,211,47
6020,1104,201,47
6428,1105,207,47
6728,1106,224,47
7005,1107,226,47
7412,1108,239,47
6943,1109,231,47
6491,1110,209,47
6751,1111,225,47
6875,1112,222,47
6539,1201,211,47
6316,1202,218,47
6645,1203,214,47
6006,1204,200,47
6585,1205,212,47
6759,1206,225,47
7153,1207,231,47
7409,1208,239,47
6709,1209,224,47
7043,1210,227,47
6571,1211,219,47
6636,1212,214,47
6691,1301,216,47
5982,1302,214,47
6579,1303,212,47
6412,1304,214,47
6652,1305,215,47
6442,1306,215,47
7157,1307,231,47
7194,1308,232,47
6786,1309,226,47
6784,1310,219,47
6455,1311,215,47
6858,1312,221,47
6649,1401,214,47
6292,1402,225,47
6527,1403,211,47
6504,1404,217,47
6644,1405,214,47
6606,1406,220,47
7330,1407,236,47
7226,1408,233,47
7180,1409,239,47
7052,1410,227,47
6500,1411,217,47
7092,1412,229,47
6751,1501,218,47
6188,1502,221,47
6770,1503,218,47
6509,1504,217,47
6559,1505,212,47
6729,1506,224,47
7293,1507,235,47
7129,1508,230,47
7231,1509,241,47
6865,1510,221,47
6713,1511,224,47
6948,1512,224,47
33578,"0701",1083,48
30339,"0702",1084,48
33110,"0703",1068,48
31417,"0704",1047,48
33200,"0705",1071,48
32969,"0706",1099,48
35626,"0707",1149,48
37280,"0708",1203,48
35370,"0709",1179,48
36012,"0710",1162,48
34297,"0711",1143,48
34427,"0712",1111,48
34271,"0801",1106,48
31572,"0802",1089,48
32089,"0803",1035,48
32424,"0804",1081,48
32673,"0805",1054,48
32359,"0806",1079,48
36131,"0807",1166,48
35688,"0808",1151,48
35509,"0809",1184,48
35424,"0810",1143,48
32029,"0811",1068,48
35385,"0812",1141,48
33149,"0901",1069,48
30295,"0902",1082,48
32869,"0903",1060,48
31714,"0904",1057,48
32446,"0905",1047,48
33709,"0906",1124,48
36333,"0907",1172,48
35768,"0908",1154,48
35656,"0909",1189,48
34062,"0910",1099,48
31577,"0911",1053,48
34399,"0912",1110,48
31357,1001,1012,48
28944,1002,1034,48
31993,1003,1032,48
30448,1004,1015,48
30586,1005,987,48
31746,1006,1058,48
32998,1007,1064,48
34355,1008,1108,48
34584,1009,1153,48
32916,1010,1062,48
32451,1011,1082,48
33740,1012,1088,48
31091,1101,1003,48
28312,1102,1011,48
31043,1103,1001,48
28998,1104,967,48
30064,1105,970,48
31181,1106,1039,48
32550,1107,1050,48
34947,1108,1127,48
33410,1109,1114,48
31816,1110,1026,48
31677,1111,1056,48
32356,1112,1044,48
30673,1201,989,48
29399,1202,1014,48
30312,1203,978,48
28858,1204,962,48
31068,1205,1002,48
31043,1206,1035,48
34046,1207,1098,48
35593,1208,1148,48
33560,1209,1119,48
34374,1210,1109,48
31913,1211,1064,48
31888,1212,1029,48
32060,1301,1034,48
28402,1302,1014,48
30285,1303,977,48
30280,1304,1009,48
31560,1305,1018,48
30471,1306,1016,48
34421,1307,1110,48
35014,1308,1129,48
33860,1309,1129,48
34238,1310,1104,48
32145,1311,1072,48
34604,1312,1116,48
33190,1401,1071,48
29746,1402,1062,48
31658,1403,1021,48
31069,1404,1036,48
32297,1405,1042,48
32104,1406,1070,48
35537,1407,1146,48
35276,1408,1138,48
35398,1409,1180,48
35290,1410,1138,48
32765,1411,1092,48
35436,1412,1143,48
33389,1501,1077,48
29886,1502,1067,48
32769,1503,1057,48
31749,1504,1058,48
31799,1505,1026,48
33001,1506,1100,48
35673,1507,1151,48
35685,1508,1151,48
35962,1509,1199,48
35496,1510,1145,48
33252,1511,1108,48
34957,1512,1128,48
4290,"0701",138,49
4187,"0702",150,49
4766,"0703",154,49
4533,"0704",151,49
5038,"0705",163,49
4820,"0706",161,49
4933,"0707",159,49
4949,"0708",160,49
4612,"0709",154,49
4556,"0710",147,49
4250,"0711",142,49
4196,"0712",135,49
4404,"0801",142,49
4388,"0802",151,49
4693,"0803",151,49
4618,"0804",154,49
4958,"0805",160,49
4981,"0806",166,49
5128,"0807",165,49
4874,"0808",157,49
4758,"0809",159,49
4460,"0810",144,49
3996,"0811",133,49
4376,"0812",141,49
4232,"0901",137,49
4038,"0902",144,49
4604,"0903",149,49
4690,"0904",156,49
4819,"0905",155,49
4728,"0906",158,49
4828,"0907",156,49
4576,"0908",148,49
4749,"0909",158,49
4444,"0910",143,49
3968,"0911",132,49
4211,"0912",136,49
3953,1001,128,49
3857,1002,138,49
4631,1003,149,49
4382,1004,146,49
4628,1005,149,49
4738,1006,158,49
4624,1007,149,49
4692,1008,151,49
4378,1009,146,49
4314,1010,139,49
3919,1011,131,49
4142,1012,134,49
3943,1101,127,49
3829,1102,137,49
4465,1103,144,49
4417,1104,147,49
4629,1105,149,49
4572,1106,152,49
4553,1107,147,49
4735,1108,153,49
4297,1109,143,49
4138,1110,133,49
3771,1111,126,49
3874,1112,125,49
3762,1201,121,49
3791,1202,131,49
4442,1203,143,49
4109,1204,137,49
4585,1205,148,49
4381,1206,146,49
4675,1207,151,49
4727,1208,152,49
4398,1209,147,49
4437,1210,143,49
4130,1211,138,49
4028,1212,130,49
3938,1301,127,49
3886,1302,139,49
4327,1303,140,49
4366,1304,146,49
4524,1305,146,49
4408,1306,147,49
4674,1307,151,49
4467,1308,144,49
4232,1309,141,49
4302,1310,139,49
3932,1311,131,49
3901,1312,126,49
3987,1401,129,49
3741,1402,134,49
4382,1403,141,49
4296,1404,143,49
4532,1405,146,49
4382,1406,146,49
4650,1407,150,49
4608,1408,149,49
4327,1409,144,49
4410,1410,142,49
3760,1411,125,49
4079,1412,132,49
3931,1501,127,49
3710,1502,132,49
4271,1503,138,49
4237,1504,141,49
4534,1505,146,49
4491,1506,150,49
4534,1507,146,49
4539,1508,146,49
4270,1509,142,49
4277,1510,138,49
3996,1511,133,49
3988,1512,129,49
519,"0701",17,50
482,"0702",17,50
579,"0703",19,50
531,"0704",18,50
598,"0705",19,50
532,"0706",18,50
558,"0707",18,50
594,"0708",19,50
536,"0709",18,50
538,"0710",17,50
503,"0711",17,50
543,"0712",18,50
503,"0801",16,50
505,"0802",17,50
529,"0803",17,50
578,"0804",19,50
586,"0805",19,50
566,"0806",19,50
607,"0807",20,50
511,"0808",16,50
547,"0809",18,50
495,"0810",16,50
456,"0811",15,50
456,"0812",15,50
505,"0901",16,50
483,"0902",17,50
501,"0903",16,50
513,"0904",17,50
533,"0905",17,50
542,"0906",18,50
540,"0907",17,50
524,"0908",17,50
511,"0909",17,50
538,"0910",17,50
459,"0911",15,50
461,"0912",15,50
484,1001,16,50
420,1002,15,50
530,1003,17,50
542,1004,18,50
548,1005,18,50
567,1006,19,50
545,1007,18,50
536,1008,17,50
538,1009,18,50
554,1010,18,50
502,1011,17,50
457,1012,15,50
462,1101,15,50
432,1102,15,50
520,1103,17,50
452,1104,15,50
523,1105,17,50
541,1106,18,50
548,1107,18,50
582,1108,19,50
551,1109,18,50
486,1110,16,50
526,1111,18,50
455,1112,15,50
466,1201,15,50
457,1202,16,50
473,1203,15,50
489,1204,16,50
582,1205,19,50
474,1206,16,50
555,1207,18,50
560,1208,18,50
489,1209,16,50
516,1210,17,50
445,1211,15,50
503,1212,16,50
453,1301,15,50
438,1302,16,50
516,1303,17,50
440,1304,15,50
548,1305,18,50
519,1306,17,50
551,1307,18,50
536,1308,17,50
525,1309,18,50
486,1310,16,50
482,1311,16,50
481,1312,16,50
474,1401,15,50
463,1402,17,50
534,1403,17,50
517,1404,17,50
546,1405,18,50
521,1406,17,50
561,1407,18,50
565,1408,18,50
486,1409,16,50
540,1410,17,50
455,1411,15,50
468,1412,15,50
476,1501,15,50
440,1502,16,50
507,1503,16,50
494,1504,16,50
483,1505,16,50
501,1506,17,50
514,1507,17,50
528,1508,17,50
561,1509,19,50
442,1510,14,50
450,1511,15,50
507,1512,16,50
9107,"0701",294,51
8312,"0702",297,51
9058,"0703",292,51
8515,"0704",284,51
9124,"0705",294,51
9053,"0706",302,51
9370,"0707",302,51
9824,"0708",317,51
9482,"0709",316,51
9278,"0710",299,51
8907,"0711",297,51
8854,"0712",286,51
9205,"0801",297,51
8667,"0802",299,51
8989,"0803",290,51
8585,"0804",286,51
8786,"0805",283,51
8701,"0806",290,51
9251,"0807",298,51
9268,"0808",299,51
9433,"0809",314,51
8968,"0810",289,51
8027,"0811",268,51
8806,"0812",284,51
8477,"0901",273,51
8070,"0902",288,51
8708,"0903",281,51
8658,"0904",289,51
9076,"0905",293,51
8661,"0906",289,51
9438,"0907",304,51
9101,"0908",294,51
9278,"0909",309,51
8866,"0910",286,51
7990,"0911",266,51
8736,"0912",282,51
8276,1001,267,51
7874,1002,281,51
8703,1003,281,51
8400,1004,280,51
8609,1005,278,51
8718,1006,291,51
8812,1007,284,51
8987,1008,290,51
9026,1009,301,51
8719,1010,281,51
8372,1011,279,51
8506,1012,274,51
8262,1101,267,51
7617,1102,272,51
8419,1103,272,51
8068,1104,269,51
8709,1105,281,51
8864,1106,295,51
9046,1107,292,51
9338,1108,301,51
9183,1109,306,51
8551,1110,276,51
8163,1111,272,51
8432,1112,272,51
8281,1201,267,51
8037,1202,277,51
8489,1203,274,51
8151,1204,272,51
8630,1205,278,51
8477,1206,283,51
9033,1207,291,51
9190,1208,296,51
8899,1209,297,51
8871,1210,286,51
8591,1211,286,51
8364,1212,270,51
8160,1301,263,51
7678,1302,274,51
8566,1303,276,51
8128,1304,271,51
8586,1305,277,51
8448,1306,282,51
9004,1307,290,51
9156,1308,295,51
8844,1309,295,51
8624,1310,278,51
8302,1311,277,51
8651,1312,279,51
8474,1401,273,51
7765,1402,277,51
8370,1403,270,51
8246,1404,275,51
8606,1405,278,51
8517,1406,284,51
9139,1407,295,51
9231,1408,298,51
9175,1409,306,51
8970,1410,289,51
8112,1411,270,51
8695,1412,280,51
