"","Date","stateBirths","states"
"10074","9606",847,"South Dakota"
"10075","9607",941,"South Dakota"
"10076","9608",927,"South Dakota"
"10077","9609",908,"South Dakota"
"10078","9610",883,"South Dakota"
"10079","9611",826,"South Dakota"
"10080","9612",892,"South Dakota"
"10081","9701",812,"South Dakota"
"10082","9702",778,"South Dakota"
"10083","9703",919,"South Dakota"
"10084","9704",828,"South Dakota"
"10085","9705",932,"South Dakota"
"10086","9706",864,"South Dakota"
"10087","9707",895,"South Dakota"
"10088","9708",822,"South Dakota"
"10089","9709",819,"South Dakota"
"10090","9710",877,"South Dakota"
"10091","9711",774,"South Dakota"
"10092","9712",853,"South Dakota"
"10093","9801",793,"South Dakota"
"10094","9802",703,"South Dakota"
"10095","9803",838,"South Dakota"
"10096","9804",925,"South Dakota"
"10097","9805",967,"South Dakota"
"10098","9806",882,"South Dakota"
"10099","9807",925,"South Dakota"
"10100","9808",919,"South Dakota"
"10101","9809",875,"South Dakota"
"10102","9810",821,"South Dakota"
"10103","9811",752,"South Dakota"
"10104","9812",888,"South Dakota"
"10105","9901",806,"South Dakota"
"10106","9902",806,"South Dakota"
"10107","9903",880,"South Dakota"
"10108","9904",879,"South Dakota"
"10109","9905",934,"South Dakota"
"10110","9906",907,"South Dakota"
"10111","9907",952,"South Dakota"
"10112","9908",901,"South Dakota"
"10113","9909",962,"South Dakota"
"10114","9910",831,"South Dakota"
"10115","9911",786,"South Dakota"
"10116","9912",880,"South Dakota"
"10117","0001",6480,"Tennessee"
"10118","0002",6376,"Tennessee"
"10119","0003",6656,"Tennessee"
"10120","0004",6152,"Tennessee"
"10121","0005",6703,"Tennessee"
"10122","0006",6593,"Tennessee"
"10123","0007",6917,"Tennessee"
"10124","0008",7098,"Tennessee"
"10125","0009",6823,"Tennessee"
"10126","0010",6538,"Tennessee"
"10127","0011",6567,"Tennessee"
"10128","0012",6708,"Tennessee"
"10129","0101",6587,"Tennessee"
"10130","0102",6121,"Tennessee"
"10131","0103",6514,"Tennessee"
"10132","0104",6139,"Tennessee"
"10133","0105",6746,"Tennessee"
"10134","0106",6426,"Tennessee"
"10135","0107",6779,"Tennessee"
"10136","0108",7020,"Tennessee"
"10137","0109",6632,"Tennessee"
"10138","0110",6603,"Tennessee"
"10139","0111",6345,"Tennessee"
"10140","0112",6428,"Tennessee"
"10141","0201",6585,"Tennessee"
"10142","0202",5916,"Tennessee"
"10143","0203",6382,"Tennessee"
"10144","0204",6236,"Tennessee"
"10145","0205",6490,"Tennessee"
"10146","0206",6279,"Tennessee"
"10147","0207",6891,"Tennessee"
"10148","0208",6872,"Tennessee"
"10149","0209",6658,"Tennessee"
"10150","0210",6577,"Tennessee"
"10151","0211",6052,"Tennessee"
"10152","0212",6544,"Tennessee"
"10153","9501",6017,"Tennessee"
"10154","9502",5520,"Tennessee"
"10155","9503",6085,"Tennessee"
"10156","9504",5756,"Tennessee"
"10157","9505",6248,"Tennessee"
"10158","9506",6164,"Tennessee"
"10159","9507",6368,"Tennessee"
"10160","9508",6683,"Tennessee"
"10161","9509",6443,"Tennessee"
"10162","9510",6194,"Tennessee"
"10163","9511",5681,"Tennessee"
"10164","9512",6014,"Tennessee"
"10165","9601",6106,"Tennessee"
"10166","9602",5654,"Tennessee"
"10167","9603",6111,"Tennessee"
"10168","9604",5764,"Tennessee"
"10169","9605",6063,"Tennessee"
"10170","9606",6039,"Tennessee"
"10171","9607",6594,"Tennessee"
"10172","9608",6587,"Tennessee"
"10173","9609",6420,"Tennessee"
"10174","9610",6310,"Tennessee"
"10175","9611",5783,"Tennessee"
"10176","9612",6323,"Tennessee"
"10177","9701",6044,"Tennessee"
"10178","9702",5614,"Tennessee"
"10179","9703",6049,"Tennessee"
"10180","9704",6030,"Tennessee"
"10181","9705",6118,"Tennessee"
"10182","9706",6151,"Tennessee"
"10183","9707",6647,"Tennessee"
"10184","9708",6487,"Tennessee"
"10185","9709",6351,"Tennessee"
"10186","9710",6347,"Tennessee"
"10187","9711",6132,"Tennessee"
"10188","9712",6508,"Tennessee"
"10189","9801",6237,"Tennessee"
"10190","9802",5931,"Tennessee"
"10191","9803",6506,"Tennessee"
"10192","9804",6192,"Tennessee"
"10193","9805",6298,"Tennessee"
"10194","9806",6436,"Tennessee"
"10195","9807",6943,"Tennessee"
"10196","9808",6679,"Tennessee"
"10197","9809",6718,"Tennessee"
"10198","9810",6497,"Tennessee"
"10199","9811",6297,"Tennessee"
"10200","9812",6662,"Tennessee"
"10201","9901",6308,"Tennessee"
"10202","9902",6006,"Tennessee"
"10203","9903",6716,"Tennessee"
"10204","9904",6091,"Tennessee"
"10205","9905",6247,"Tennessee"
"10206","9906",6518,"Tennessee"
"10207","9907",6741,"Tennessee"
"10208","9908",6929,"Tennessee"
"10209","9909",7005,"Tennessee"
"10210","9910",6394,"Tennessee"
"10211","9911",6307,"Tennessee"
"10212","9912",6541,"Tennessee"
"10213","0001",29869,"Texas"
"10214","0002",28341,"Texas"
"10215","0003",29715,"Texas"
"10216","0004",27297,"Texas"
"10217","0005",29469,"Texas"
"10218","0006",29821,"Texas"
"10219","0007",31558,"Texas"
"10220","0008",32931,"Texas"
"10221","0009",31922,"Texas"
"10222","0010",31765,"Texas"
"10223","0011",30186,"Texas"
"10224","0012",30540,"Texas"
"10225","0101",30779,"Texas"
"10226","0102",27125,"Texas"
"10227","0103",29658,"Texas"
"10228","0104",28468,"Texas"
"10229","0105",29997,"Texas"
"10230","0106",29458,"Texas"
"10231","0107",31705,"Texas"
"10232","0108",33185,"Texas"
"10233","0109",31749,"Texas"
"10234","0110",32521,"Texas"
"10235","0111",30210,"Texas"
"10236","0112",30555,"Texas"
"10237","0201",30882,"Texas"
"10238","0202",27708,"Texas"
"10239","0203",29623,"Texas"
"10240","0204",29184,"Texas"
"10241","0205",30330,"Texas"
"10242","0206",29846,"Texas"
"10243","0207",33180,"Texas"
"10244","0208",33621,"Texas"
"10245","0209",32905,"Texas"
"10246","0210",32561,"Texas"
"10247","0211",30423,"Texas"
"10248","0212",32187,"Texas"
"10249","0301",1087,"Texas"
"10250","0302",979,"Texas"
"10251","0303",1084,"Texas"
"10252","0304",1059,"Texas"
"10253","0305",1136,"Texas"
"10254","0306",1073,"Texas"
"10255","0307",1241,"Texas"
"10256","0308",1174,"Texas"
"10257","0309",1166,"Texas"
"10258","0310",1146,"Texas"
"10259","0311",1003,"Texas"
"10260","0312",1061,"Texas"
"10261","0401",1044,"Texas"
"10262","0402",975,"Texas"
"10263","0403",1139,"Texas"
"10264","0404",1101,"Texas"
"10265","0405",1075,"Texas"
"10266","0406",1127,"Texas"
"10267","0407",1102,"Texas"
"10268","0408",1111,"Texas"
"10269","0409",1032,"Texas"
"10270","0410",1055,"Texas"
"10271","0411",982,"Texas"
"10272","0412",1036,"Texas"
"10273","0501",947,"Texas"
"10274","0502",947,"Texas"
"10275","0503",1018,"Texas"
"10276","0504",1084,"Texas"
"10277","0505",1139,"Texas"
"10278","0506",1115,"Texas"
"10279","0507",1162,"Texas"
"10280","0508",1125,"Texas"
"10281","0509",1073,"Texas"
"10282","0510",1053,"Texas"
"10283","0511",1051,"Texas"
"10284","0512",983,"Texas"
"10285","0601",950,"Texas"
"10286","0602",943,"Texas"
"10287","0603",1058,"Texas"
"10288","0604",1006,"Texas"
"10289","0605",1073,"Texas"
"10290","0606",1068,"Texas"
"10291","0607",1079,"Texas"
"10292","0608",1075,"Texas"
"10293","0609",1081,"Texas"
"10294","0610",1063,"Texas"
"10295","0611",961,"Texas"
"10296","0612",1015,"Texas"
"10297","0701",1012,"Texas"
"10298","0702",925,"Texas"
"10299","0703",1065,"Texas"
"10300","0704",1035,"Texas"
"10301","0705",1157,"Texas"
"10302","0706",1029,"Texas"
"10303","0707",1083,"Texas"
"10304","0708",1145,"Texas"
"10305","0709",999,"Texas"
"10306","0710",1043,"Texas"
"10307","0711",968,"Texas"
"10308","0712",915,"Texas"
"10309","0801",988,"Texas"
"10310","0802",959,"Texas"
"10311","0803",1046,"Texas"
"10312","0804",1036,"Texas"
"10313","0805",1070,"Texas"
"10314","0806",1040,"Texas"
"10315","0807",1041,"Texas"
"10316","0808",1044,"Texas"
"10317","0809",982,"Texas"
"10318","0810",1028,"Texas"
"10319","0811",902,"Texas"
"10320","0812",912,"Texas"
"10321","0901",976,"Texas"
"10322","0902",858,"Texas"
"10323","0903",968,"Texas"
"10324","0904",936,"Texas"
"10325","0905",975,"Texas"
"10326","0906",984,"Texas"
"10327","0907",1000,"Texas"
"10328","0908",1027,"Texas"
"10329","0909",991,"Texas"
"10330","0910",953,"Texas"
"10331","0911",832,"Texas"
"10332","0912",942,"Texas"
"10333","1001",922,"Texas"
"10334","1002",808,"Texas"
"10335","1003",950,"Texas"
"10336","1004",947,"Texas"
"10337","1005",957,"Texas"
"10338","1006",966,"Texas"
"10339","1007",971,"Texas"
"10340","1008",961,"Texas"
"10341","1009",963,"Texas"
"10342","1010",948,"Texas"
"10343","1011",889,"Texas"
"10344","1012",895,"Texas"
"10345","1101",887,"Texas"
"10346","1102",795,"Texas"
"10347","1103",910,"Texas"
"10348","1104",943,"Texas"
"10349","1105",939,"Texas"
"10350","1106",898,"Texas"
"10351","1107",977,"Texas"
"10352","1108",1030,"Texas"
"10353","1109",960,"Texas"
"10354","1110",908,"Texas"
"10355","1111",863,"Texas"
"10356","1112",850,"Texas"
"10357","1201",875,"Texas"
"10358","1202",876,"Texas"
"10359","1203",902,"Texas"
"10360","1204",878,"Texas"
"10361","1205",931,"Texas"
"10362","1206",953,"Texas"
"10363","1207",937,"Texas"
"10364","1208",992,"Texas"
"10365","1209",920,"Texas"
"10366","1210",928,"Texas"
"10367","1211",892,"Texas"
"10368","1212",842,"Texas"
"10369","1301",899,"Texas"
"10370","1302",815,"Texas"
"10371","1303",884,"Texas"
"10372","1304",891,"Texas"
"10373","1305",953,"Texas"
"10374","1306",914,"Texas"
"10375","1307",984,"Texas"
"10376","1308",944,"Texas"
"10377","1309",868,"Texas"
"10378","1310",951,"Texas"
"10379","1311",880,"Texas"
"10380","1312",826,"Texas"
"10381","1401",851,"Texas"
"10382","1402",842,"Texas"
"10383","1403",871,"Texas"
"10384","1404",861,"Texas"
"10385","1405",900,"Texas"
"10386","1406",950,"Texas"
"10387","1407",967,"Texas"
"10388","1408",967,"Texas"
"10389","1409",918,"Texas"
"10390","1410",914,"Texas"
"10391","1411",895,"Texas"
"10392","1412",887,"Texas"
"10393","1501",901,"Texas"
"10394","1502",801,"Texas"
"10395","1503",881,"Texas"
"10396","1504",910,"Texas"
"10397","1505",874,"Texas"
"10398","1506",959,"Texas"
"10399","1507",1028,"Texas"
"10400","1508",1003,"Texas"
"10401","1509",906,"Texas"
"10402","1510",991,"Texas"
"10403","1511",887,"Texas"
"10404","1512",852,"Texas"
"10405","9501",26062,"Texas"
"10406","9502",23929,"Texas"
"10407","9503",25945,"Texas"
"10408","9504",24599,"Texas"
"10409","9505",26703,"Texas"
"10410","9506",26635,"Texas"
"10411","9507",27919,"Texas"
"10412","9508",29706,"Texas"
"10413","9509",28490,"Texas"
"10414","9510",28701,"Texas"
"10415","9511",26868,"Texas"
"10416","9512",27196,"Texas"
"10417","9601",26634,"Texas"
"10418","9602",24757,"Texas"
"10419","9603",26764,"Texas"
"10420","9604",25893,"Texas"
"10421","9605",26734,"Texas"
"10422","9606",25962,"Texas"
"10423","9607",29293,"Texas"
"10424","9608",29982,"Texas"
"10425","9609",29296,"Texas"
"10426","9610",29404,"Texas"
"10427","9611",27057,"Texas"
"10428","9612",28630,"Texas"
"10429","9701",27797,"Texas"
"10430","9702",25003,"Texas"
"10431","9703",26555,"Texas"
"10432","9704",25830,"Texas"
"10433","9705",27613,"Texas"
"10434","9706",27056,"Texas"
"10435","9707",29697,"Texas"
"10436","9708",29604,"Texas"
"10437","9709",29670,"Texas"
"10438","9710",28784,"Texas"
"10439","9711",27146,"Texas"
"10440","9712",29219,"Texas"
"10441","9801",28009,"Texas"
"10442","9802",25618,"Texas"
"10443","9803",27411,"Texas"
"10444","9804",26247,"Texas"
"10445","9805",27203,"Texas"
"10446","9806",27559,"Texas"
"10447","9807",30440,"Texas"
"10448","9808",30613,"Texas"
"10449","9809",30966,"Texas"
"10450","9810",29689,"Texas"
"10451","9811",28258,"Texas"
"10452","9812",30270,"Texas"
"10453","9901",28658,"Texas"
"10454","9902",26178,"Texas"
"10455","9903",28169,"Texas"
"10456","9904",27050,"Texas"
"10457","9905",27966,"Texas"
"10458","9906",28903,"Texas"
"10459","9907",30541,"Texas"
"10460","9908",31747,"Texas"
"10461","9909",31126,"Texas"
"10462","9910",29923,"Texas"
"10463","9911",28786,"Texas"
"10464","9912",30198,"Texas"
"10465","0001",3551,"Utah"
"10466","0002",3680,"Utah"
"10467","0003",4119,"Utah"
"10468","0004",4053,"Utah"
"10469","0005",4223,"Utah"
"10470","0006",4226,"Utah"
"10471","0007",4065,"Utah"
"10472","0008",4152,"Utah"
"10473","0009",3936,"Utah"
"10474","0010",3885,"Utah"
"10475","0011",3781,"Utah"
"10476","0012",3682,"Utah"
"10477","0101",3833,"Utah"
"10478","0102",3626,"Utah"
"10479","0103",4210,"Utah"
"10480","0104",3969,"Utah"
"10481","0105",4486,"Utah"
"10482","0106",4108,"Utah"
"10483","0107",4170,"Utah"
"10484","0108",4270,"Utah"
"10485","0109",4005,"Utah"
"10486","0110",3907,"Utah"
"10487","0111",3733,"Utah"
"10488","0112",3642,"Utah"
"10489","0201",3898,"Utah"
"10490","0202",3630,"Utah"
"10491","0203",4195,"Utah"
"10492","0204",4240,"Utah"
"10493","0205",4388,"Utah"
"10494","0206",4128,"Utah"
"10495","0207",4398,"Utah"
"10496","0208",4390,"Utah"
"10497","0209",4143,"Utah"
"10498","0210",4018,"Utah"
"10499","0211",3756,"Utah"
"10500","0212",3998,"Utah"
"10501","0301",4461,"Utah"
"10502","0302",4318,"Utah"
"10503","0303",4612,"Utah"
"10504","0304",4550,"Utah"
"10505","0305",4543,"Utah"
"10506","0306",4523,"Utah"
"10507","0307",4832,"Utah"
"10508","0308",4823,"Utah"
"10509","0309",4874,"Utah"
"10510","0310",4815,"Utah"
"10511","0311",4466,"Utah"
"10512","0312",4832,"Utah"
"10513","0401",4661,"Utah"
"10514","0402",4388,"Utah"
"10515","0403",4813,"Utah"
"10516","0404",4512,"Utah"
"10517","0405",4561,"Utah"
"10518","0406",4549,"Utah"
"10519","0407",4819,"Utah"
"10520","0408",4731,"Utah"
"10521","0409",4995,"Utah"
"10522","0410",4731,"Utah"
"10523","0411",4721,"Utah"
"10524","0412",5109,"Utah"
"10525","0501",4663,"Utah"
"10526","0502",4334,"Utah"
"10527","0503",4926,"Utah"
"10528","0504",4425,"Utah"
"10529","0505",4583,"Utah"
"10530","0506",4916,"Utah"
"10531","0507",4966,"Utah"
"10532","0508",5261,"Utah"
"10533","0509",5039,"Utah"
"10534","0510",4887,"Utah"
"10535","0511",4700,"Utah"
"10536","0512",5011,"Utah"
"10537","0601",5004,"Utah"
"10538","0602",4611,"Utah"
"10539","0603",5115,"Utah"
"10540","0604",4554,"Utah"
"10541","0605",4995,"Utah"
"10542","0606",5079,"Utah"
"10543","0607",5351,"Utah"
"10544","0608",5698,"Utah"
"10545","0609",5624,"Utah"
"10546","0610",5489,"Utah"
"10547","0611",5164,"Utah"
"10548","0612",5487,"Utah"
"10549","0701",5394,"Utah"
"10550","0702",4901,"Utah"
"10551","0703",5143,"Utah"
"10552","0704",4940,"Utah"
"10553","0705",5225,"Utah"
"10554","0706",5057,"Utah"
"10555","0707",5411,"Utah"
"10556","0708",5544,"Utah"
"10557","0709",5315,"Utah"
"10558","0710",5303,"Utah"
"10559","0711",5234,"Utah"
"10560","0712",5408,"Utah"
"10561","0801",5375,"Utah"
"10562","0802",5147,"Utah"
"10563","0803",5161,"Utah"
"10564","0804",5067,"Utah"
"10565","0805",5026,"Utah"
"10566","0806",5022,"Utah"
"10567","0807",5584,"Utah"
"10568","0808",5499,"Utah"
"10569","0809",5437,"Utah"
"10570","0810",5397,"Utah"
"10571","0811",4891,"Utah"
"10572","0812",5465,"Utah"
"10573","0901",5116,"Utah"
"10574","0902",4746,"Utah"
"10575","0903",5196,"Utah"
"10576","0904",4974,"Utah"
"10577","0905",4999,"Utah"
"10578","0906",5095,"Utah"
"10579","0907",5453,"Utah"
"10580","0908",5201,"Utah"
"10581","0909",5181,"Utah"
"10582","0910",5026,"Utah"
"10583","0911",4522,"Utah"
"10584","0912",5111,"Utah"
"10585","1001",4919,"Utah"
"10586","1002",4429,"Utah"
"10587","1003",4912,"Utah"
"10588","1004",4642,"Utah"
"10589","1005",4680,"Utah"
"10590","1006",4838,"Utah"
"10591","1007",4976,"Utah"
"10592","1008",5051,"Utah"
"10593","1009",5189,"Utah"
"10594","1010",4960,"Utah"
"10595","1011",4708,"Utah"
"10596","1012",5038,"Utah"
"10597","1101",4704,"Utah"
"10598","1102",4342,"Utah"
"10599","1103",4828,"Utah"
"10600","1104",4406,"Utah"
"10601","1105",4481,"Utah"
"10602","1106",4786,"Utah"
"10603","1107",4944,"Utah"
"10604","1108",5275,"Utah"
"10605","1109",5031,"Utah"
"10606","1110",4751,"Utah"
"10607","1111",4843,"Utah"
"10608","1112",5002,"Utah"
"10609","1201",4775,"Utah"
"10610","1202",4543,"Utah"
"10611","1203",4676,"Utah"
"10612","1204",4297,"Utah"
"10613","1205",4722,"Utah"
"10614","1206",4668,"Utah"
"10615","1207",4992,"Utah"
"10616","1208",5129,"Utah"
"10617","1209",4911,"Utah"
"10618","1210",4914,"Utah"
"10619","1211",4785,"Utah"
"10620","1212",4743,"Utah"
"10621","1301",4691,"Utah"
"10622","1302",4174,"Utah"
"10623","1303",4692,"Utah"
"10624","1304",4391,"Utah"
"10625","1305",4649,"Utah"
"10626","1306",4501,"Utah"
"10627","1307",5066,"Utah"
"10628","1308",5149,"Utah"
"10629","1309",4864,"Utah"
"10630","1310",4995,"Utah"
"10631","1311",4607,"Utah"
"10632","1312",5016,"Utah"
"10633","1401",4670,"Utah"
"10634","1402",4367,"Utah"
"10635","1403",4600,"Utah"
"10636","1404",4504,"Utah"
"10637","1405",4766,"Utah"
"10638","1406",4675,"Utah"
"10639","1407",5096,"Utah"
"10640","1408",5107,"Utah"
"10641","1409",5099,"Utah"
"10642","1410",5004,"Utah"
"10643","1411",4647,"Utah"
"10644","1412",5092,"Utah"
"10645","1501",5008,"Utah"
"10646","1502",4404,"Utah"
"10647","1503",4734,"Utah"
"10648","1504",4638,"Utah"
"10649","1505",4667,"Utah"
"10650","1506",4771,"Utah"
"10651","1507",5087,"Utah"
"10652","1508",5134,"Utah"
"10653","1509",5000,"Utah"
"10654","1510",4915,"Utah"
"10655","1511",4629,"Utah"
"10656","1512",5152,"Utah"
"10657","9501",3092,"Utah"
"10658","9502",2960,"Utah"
"10659","9503",3379,"Utah"
"10660","9504",3365,"Utah"
"10661","9505",3536,"Utah"
"10662","9506",3507,"Utah"
"10663","9507",3371,"Utah"
"10664","9508",3696,"Utah"
"10665","9509",3316,"Utah"
"10666","9510",3207,"Utah"
"10667","9511",3010,"Utah"
"10668","9512",3138,"Utah"
"10669","9601",3202,"Utah"
"10670","9602",3124,"Utah"
"10671","9603",3540,"Utah"
"10672","9604",3564,"Utah"
"10673","9605",3766,"Utah"
"10674","9606",3602,"Utah"
"10675","9607",3895,"Utah"
"10676","9608",3604,"Utah"
"10677","9609",3557,"Utah"
"10678","9610",3589,"Utah"
"10679","9611",3297,"Utah"
"10680","9612",3347,"Utah"
"10681","9701",3390,"Utah"
"10682","9702",3262,"Utah"
"10683","9703",3577,"Utah"
"10684","9704",3554,"Utah"
"10685","9705",3806,"Utah"
"10686","9706",3708,"Utah"
"10687","9707",3878,"Utah"
"10688","9708",3634,"Utah"
"10689","9709",3558,"Utah"
"10690","9710",3663,"Utah"
"10691","9711",3342,"Utah"
"10692","9712",3687,"Utah"
"10693","9801",3542,"Utah"
"10694","9802",3441,"Utah"
"10695","9803",3828,"Utah"
"10696","9804",3865,"Utah"
"10697","9805",3964,"Utah"
"10698","9806",3903,"Utah"
"10699","9807",4083,"Utah"
"10700","9808",3873,"Utah"
"10701","9809",3868,"Utah"
"10702","9810",3709,"Utah"
"10703","9811",3442,"Utah"
"10704","9812",3647,"Utah"
"10705","9901",3518,"Utah"
"10706","9902",3499,"Utah"
"10707","9903",3938,"Utah"
"10708","9904",3829,"Utah"
"10709","9905",4107,"Utah"
"10710","9906",4168,"Utah"
"10711","9907",4128,"Utah"
"10712","9908",4020,"Utah"
"10713","9909",3963,"Utah"
"10714","9910",3731,"Utah"
"10715","9911",3613,"Utah"
"10716","9912",3776,"Utah"
"10717","0001",508,"Vermont"
"10718","0002",508,"Vermont"
"10719","0003",517,"Vermont"
"10720","0004",533,"Vermont"
"10721","0005",576,"Vermont"
"10722","0006",565,"Vermont"
"10723","0007",584,"Vermont"
"10724","0008",576,"Vermont"
"10725","0009",558,"Vermont"
"10726","0010",531,"Vermont"
"10727","0011",487,"Vermont"
"10728","0012",557,"Vermont"
"10729","0101",522,"Vermont"
"10730","0102",449,"Vermont"
"10731","0103",585,"Vermont"
"10732","0104",566,"Vermont"
"10733","0105",577,"Vermont"
"10734","0106",543,"Vermont"
"10735","0107",553,"Vermont"
"10736","0108",598,"Vermont"
"10737","0109",465,"Vermont"
"10738","0110",533,"Vermont"
"10739","0111",482,"Vermont"
"10740","0112",493,"Vermont"
"10741","0201",509,"Vermont"
"10742","0202",467,"Vermont"
"10743","0203",521,"Vermont"
"10744","0204",533,"Vermont"
"10745","0205",633,"Vermont"
"10746","0206",533,"Vermont"
"10747","0207",575,"Vermont"
"10748","0208",605,"Vermont"
"10749","0209",518,"Vermont"
"10750","0210",508,"Vermont"
"10751","0211",477,"Vermont"
"10752","0212",508,"Vermont"
"10753","0301",847,"Vermont"
"10754","0302",802,"Vermont"
"10755","0303",904,"Vermont"
"10756","0304",866,"Vermont"
"10757","0305",960,"Vermont"
"10758","0306",915,"Vermont"
"10759","0307",1100,"Vermont"
"10760","0308",982,"Vermont"
"10761","0309",922,"Vermont"
"10762","0310",957,"Vermont"
"10763","0311",863,"Vermont"
"10764","0312",909,"Vermont"
"10765","0401",911,"Vermont"
"10766","0402",900,"Vermont"
"10767","0403",922,"Vermont"
"10768","0404",900,"Vermont"
"10769","0405",945,"Vermont"
"10770","0406",950,"Vermont"
"10771","0407",999,"Vermont"
"10772","0408",947,"Vermont"
"10773","0409",988,"Vermont"
"10774","0410",988,"Vermont"
"10775","0411",986,"Vermont"
"10776","0412",902,"Vermont"
"10777","0501",947,"Vermont"
"10778","0502",832,"Vermont"
"10779","0503",1007,"Vermont"
"10780","0504",940,"Vermont"
"10781","0505",1009,"Vermont"
"10782","0506",1016,"Vermont"
"10783","0507",959,"Vermont"
"10784","0508",1007,"Vermont"
"10785","0509",969,"Vermont"
"10786","0510",900,"Vermont"
"10787","0511",906,"Vermont"
"10788","0512",970,"Vermont"
"10789","0601",903,"Vermont"
"10790","0602",897,"Vermont"
"10791","0603",995,"Vermont"
"10792","0604",962,"Vermont"
"10793","0605",1019,"Vermont"
"10794","0606",1050,"Vermont"
"10795","0607",1038,"Vermont"
"10796","0608",1054,"Vermont"
"10797","0609",1026,"Vermont"
"10798","0610",1025,"Vermont"
"10799","0611",969,"Vermont"
"10800","0612",981,"Vermont"
"10801","0701",958,"Vermont"
"10802","0702",978,"Vermont"
"10803","0703",1078,"Vermont"
"10804","0704",998,"Vermont"
"10805","0705",1106,"Vermont"
"10806","0706",1035,"Vermont"
"10807","0707",1094,"Vermont"
"10808","0708",1045,"Vermont"
"10809","0709",988,"Vermont"
"10810","0710",1033,"Vermont"
"10811","0711",978,"Vermont"
"10812","0712",970,"Vermont"
"10813","0801",1047,"Vermont"
"10814","0802",949,"Vermont"
"10815","0803",1027,"Vermont"
"10816","0804",1009,"Vermont"
"10817","0805",1056,"Vermont"
"10818","0806",1036,"Vermont"
"10819","0807",1116,"Vermont"
"10820","0808",955,"Vermont"
"10821","0809",1043,"Vermont"
"10822","0810",996,"Vermont"
"10823","0811",893,"Vermont"
"10824","0812",944,"Vermont"
"10825","0901",958,"Vermont"
"10826","0902",900,"Vermont"
"10827","0903",1044,"Vermont"
"10828","0904",1046,"Vermont"
"10829","0905",1038,"Vermont"
"10830","0906",1071,"Vermont"
"10831","0907",1073,"Vermont"
"10832","0908",971,"Vermont"
"10833","0909",992,"Vermont"
"10834","0910",946,"Vermont"
"10835","0911",913,"Vermont"
"10836","0912",982,"Vermont"
"10837","1001",927,"Vermont"
"10838","1002",914,"Vermont"
"10839","1003",1015,"Vermont"
"10840","1004",1056,"Vermont"
"10841","1005",1015,"Vermont"
"10842","1006",973,"Vermont"
"10843","1007",1011,"Vermont"
"10844","1008",1015,"Vermont"
"10845","1009",995,"Vermont"
"10846","1010",978,"Vermont"
"10847","1011",941,"Vermont"
"10848","1012",971,"Vermont"
"10849","1101",910,"Vermont"
"10850","1102",919,"Vermont"
"10851","1103",1003,"Vermont"
"10852","1104",952,"Vermont"
"10853","1105",1011,"Vermont"
"10854","1106",1093,"Vermont"
"10855","1107",1000,"Vermont"
"10856","1108",1049,"Vermont"
"10857","1109",1026,"Vermont"
"10858","1110",987,"Vermont"
"10859","1111",937,"Vermont"
"10860","1112",959,"Vermont"
"10861","1201",939,"Vermont"
"10862","1202",890,"Vermont"
"10863","1203",1020,"Vermont"
"10864","1204",960,"Vermont"
"10865","1205",1076,"Vermont"
"10866","1206",1065,"Vermont"
"10867","1207",1070,"Vermont"
"10868","1208",1099,"Vermont"
"10869","1209",1054,"Vermont"
"10870","1210",966,"Vermont"
"10871","1211",990,"Vermont"
"10872","1212",975,"Vermont"
"10873","1301",937,"Vermont"
"10874","1302",919,"Vermont"
"10875","1303",1052,"Vermont"
"10876","1304",985,"Vermont"
"10877","1305",1028,"Vermont"
"10878","1306",982,"Vermont"
"10879","1307",1142,"Vermont"
"10880","1308",1122,"Vermont"
"10881","1309",1031,"Vermont"
"10882","1310",1011,"Vermont"
"10883","1311",993,"Vermont"
"10884","1312",1046,"Vermont"
"10885","1401",1024,"Vermont"
"10886","1402",925,"Vermont"
"10887","1403",1047,"Vermont"
"10888","1404",1070,"Vermont"
"10889","1405",1012,"Vermont"
"10890","1406",1029,"Vermont"
"10891","1407",1112,"Vermont"
"10892","1408",1067,"Vermont"
"10893","1409",1042,"Vermont"
"10894","1410",989,"Vermont"
"10895","1411",967,"Vermont"
"10896","1412",999,"Vermont"
"10897","1501",990,"Vermont"
"10898","1502",893,"Vermont"
"10899","1503",1042,"Vermont"
"10900","1504",1037,"Vermont"
"10901","1505",1035,"Vermont"
"10902","1506",1097,"Vermont"
"10903","1507",1108,"Vermont"
"10904","1508",1067,"Vermont"
"10905","1509",1063,"Vermont"
"10906","1510",1086,"Vermont"
"10907","1511",966,"Vermont"
"10908","1512",952,"Vermont"
"10909","9501",476,"Vermont"
"10910","9502",577,"Vermont"
"10911","9503",595,"Vermont"
"10912","9504",542,"Vermont"
"10913","9505",622,"Vermont"
"10914","9506",619,"Vermont"
"10915","9507",623,"Vermont"
"10916","9508",591,"Vermont"
"10917","9509",585,"Vermont"
"10918","9510",506,"Vermont"
"10919","9511",535,"Vermont"
"10920","9512",512,"Vermont"
"10921","9601",526,"Vermont"
"10922","9602",479,"Vermont"
"10923","9603",576,"Vermont"
"10924","9604",604,"Vermont"
"10925","9605",604,"Vermont"
"10926","9606",593,"Vermont"
"10927","9607",625,"Vermont"
"10928","9608",568,"Vermont"
"10929","9609",562,"Vermont"
"10930","9610",605,"Vermont"
"10931","9611",511,"Vermont"
"10932","9612",514,"Vermont"
"10933","9701",550,"Vermont"
"10934","9702",437,"Vermont"
