"","states","stateBirths","Date","dayAvg"
"6601","Pennsylvania",11432,"1101",369
"6602","Pennsylvania",10630,"1102",380
"6603","Pennsylvania",11912,"1103",384
"6604","Pennsylvania",11562,"1104",385
"6605","Pennsylvania",12049,"1105",389
"6606","Pennsylvania",12573,"1106",419
"6607","Pennsylvania",12633,"1107",408
"6608","Pennsylvania",13049,"1108",421
"6609","Pennsylvania",12506,"1109",417
"6610","Pennsylvania",11796,"1110",381
"6611","Pennsylvania",11483,"1111",383
"6612","Pennsylvania",11553,"1112",373
"6613","Pennsylvania",11405,"1201",368
"6614","Pennsylvania",10808,"1202",373
"6615","Pennsylvania",11751,"1203",379
"6616","Pennsylvania",11245,"1204",375
"6617","Pennsylvania",12147,"1205",392
"6618","Pennsylvania",11720,"1206",391
"6619","Pennsylvania",12680,"1207",409
"6620","Pennsylvania",13045,"1208",421
"6621","Pennsylvania",12234,"1209",408
"6622","Pennsylvania",12343,"1210",398
"6623","Pennsylvania",11619,"1211",387
"6624","Pennsylvania",11517,"1212",372
"6625","Pennsylvania",11519,"1301",372
"6626","Pennsylvania",10332,"1302",369
"6627","Pennsylvania",11538,"1303",372
"6628","Pennsylvania",11116,"1304",371
"6629","Pennsylvania",12195,"1305",393
"6630","Pennsylvania",11655,"1306",388
"6631","Pennsylvania",12630,"1307",407
"6632","Pennsylvania",12893,"1308",416
"6633","Pennsylvania",11967,"1309",399
"6634","Pennsylvania",12138,"1310",392
"6635","Pennsylvania",11318,"1311",377
"6636","Pennsylvania",11620,"1312",375
"6637","Pennsylvania",11570,"1401",373
"6638","Pennsylvania",10710,"1402",382
"6639","Pennsylvania",11627,"1403",375
"6640","Pennsylvania",11593,"1404",386
"6641","Pennsylvania",12183,"1405",393
"6642","Pennsylvania",11953,"1406",398
"6643","Pennsylvania",12884,"1407",416
"6644","Pennsylvania",12644,"1408",408
"6645","Pennsylvania",12232,"1409",408
"6646","Pennsylvania",11973,"1410",386
"6647","Pennsylvania",11156,"1411",372
"6648","Pennsylvania",11743,"1412",379
"6649","Pennsylvania",11342,"1501",366
"6650","Pennsylvania",10687,"1502",382
"6651","Pennsylvania",11725,"1503",378
"6652","Pennsylvania",11593,"1504",386
"6653","Pennsylvania",11982,"1505",387
"6654","Pennsylvania",11932,"1506",398
"6655","Pennsylvania",12595,"1507",406
"6656","Pennsylvania",12504,"1508",403
"6657","Pennsylvania",12206,"1509",407
"6658","Pennsylvania",11923,"1510",385
"6659","Pennsylvania",10994,"1511",366
"6660","Pennsylvania",11564,"1512",373
"6661","Rhode Island",1012,"0701",33
"6662","Rhode Island",925,"0702",33
"6663","Rhode Island",1065,"0703",34
"6664","Rhode Island",1035,"0704",34
"6665","Rhode Island",1157,"0705",37
"6666","Rhode Island",1029,"0706",34
"6667","Rhode Island",1083,"0707",35
"6668","Rhode Island",1145,"0708",37
"6669","Rhode Island",999,"0709",33
"6670","Rhode Island",1043,"0710",34
"6671","Rhode Island",968,"0711",32
"6672","Rhode Island",915,"0712",30
"6673","Rhode Island",988,"0801",32
"6674","Rhode Island",959,"0802",33
"6675","Rhode Island",1046,"0803",34
"6676","Rhode Island",1036,"0804",35
"6677","Rhode Island",1070,"0805",35
"6678","Rhode Island",1040,"0806",35
"6679","Rhode Island",1041,"0807",34
"6680","Rhode Island",1044,"0808",34
"6681","Rhode Island",982,"0809",33
"6682","Rhode Island",1028,"0810",33
"6683","Rhode Island",902,"0811",30
"6684","Rhode Island",912,"0812",29
"6685","Rhode Island",976,"0901",31
"6686","Rhode Island",858,"0902",31
"6687","Rhode Island",968,"0903",31
"6688","Rhode Island",936,"0904",31
"6689","Rhode Island",975,"0905",31
"6690","Rhode Island",984,"0906",33
"6691","Rhode Island",1000,"0907",32
"6692","Rhode Island",1027,"0908",33
"6693","Rhode Island",991,"0909",33
"6694","Rhode Island",953,"0910",31
"6695","Rhode Island",832,"0911",28
"6696","Rhode Island",942,"0912",30
"6697","Rhode Island",922,"1001",30
"6698","Rhode Island",808,"1002",29
"6699","Rhode Island",950,"1003",31
"6700","Rhode Island",947,"1004",32
"6701","Rhode Island",957,"1005",31
"6702","Rhode Island",966,"1006",32
"6703","Rhode Island",971,"1007",31
"6704","Rhode Island",961,"1008",31
"6705","Rhode Island",963,"1009",32
"6706","Rhode Island",948,"1010",31
"6707","Rhode Island",889,"1011",30
"6708","Rhode Island",895,"1012",29
"6709","Rhode Island",887,"1101",29
"6710","Rhode Island",795,"1102",28
"6711","Rhode Island",910,"1103",29
"6712","Rhode Island",943,"1104",31
"6713","Rhode Island",939,"1105",30
"6714","Rhode Island",898,"1106",30
"6715","Rhode Island",977,"1107",32
"6716","Rhode Island",1030,"1108",33
"6717","Rhode Island",960,"1109",32
"6718","Rhode Island",908,"1110",29
"6719","Rhode Island",863,"1111",29
"6720","Rhode Island",850,"1112",27
"6721","Rhode Island",875,"1201",28
"6722","Rhode Island",876,"1202",30
"6723","Rhode Island",902,"1203",29
"6724","Rhode Island",878,"1204",29
"6725","Rhode Island",931,"1205",30
"6726","Rhode Island",953,"1206",32
"6727","Rhode Island",937,"1207",30
"6728","Rhode Island",992,"1208",32
"6729","Rhode Island",920,"1209",31
"6730","Rhode Island",928,"1210",30
"6731","Rhode Island",892,"1211",30
"6732","Rhode Island",842,"1212",27
"6733","Rhode Island",899,"1301",29
"6734","Rhode Island",815,"1302",29
"6735","Rhode Island",884,"1303",29
"6736","Rhode Island",891,"1304",30
"6737","Rhode Island",953,"1305",31
"6738","Rhode Island",914,"1306",30
"6739","Rhode Island",984,"1307",32
"6740","Rhode Island",944,"1308",30
"6741","Rhode Island",868,"1309",29
"6742","Rhode Island",951,"1310",31
"6743","Rhode Island",880,"1311",29
"6744","Rhode Island",826,"1312",27
"6745","Rhode Island",851,"1401",27
"6746","Rhode Island",842,"1402",30
"6747","Rhode Island",871,"1403",28
"6748","Rhode Island",861,"1404",29
"6749","Rhode Island",900,"1405",29
"6750","Rhode Island",950,"1406",32
"6751","Rhode Island",967,"1407",31
"6752","Rhode Island",967,"1408",31
"6753","Rhode Island",918,"1409",31
"6754","Rhode Island",914,"1410",29
"6755","Rhode Island",895,"1411",30
"6756","Rhode Island",887,"1412",29
"6757","Rhode Island",901,"1501",29
"6758","Rhode Island",801,"1502",29
"6759","Rhode Island",881,"1503",28
"6760","Rhode Island",910,"1504",30
"6761","Rhode Island",874,"1505",28
"6762","Rhode Island",959,"1506",32
"6763","Rhode Island",1028,"1507",33
"6764","Rhode Island",1003,"1508",32
"6765","Rhode Island",906,"1509",30
"6766","Rhode Island",991,"1510",32
"6767","Rhode Island",887,"1511",30
"6768","Rhode Island",852,"1512",27
"6769","South Carolina",5394,"0701",174
"6770","South Carolina",4901,"0702",175
"6771","South Carolina",5143,"0703",166
"6772","South Carolina",4940,"0704",165
"6773","South Carolina",5225,"0705",169
"6774","South Carolina",5057,"0706",169
"6775","South Carolina",5411,"0707",175
"6776","South Carolina",5544,"0708",179
"6777","South Carolina",5315,"0709",177
"6778","South Carolina",5303,"0710",171
"6779","South Carolina",5234,"0711",174
"6780","South Carolina",5408,"0712",174
"6781","South Carolina",5375,"0801",173
"6782","South Carolina",5147,"0802",177
"6783","South Carolina",5161,"0803",166
"6784","South Carolina",5067,"0804",169
"6785","South Carolina",5026,"0805",162
"6786","South Carolina",5022,"0806",167
"6787","South Carolina",5584,"0807",180
"6788","South Carolina",5499,"0808",177
"6789","South Carolina",5437,"0809",181
"6790","South Carolina",5397,"0810",174
"6791","South Carolina",4891,"0811",163
"6792","South Carolina",5465,"0812",176
"6793","South Carolina",5116,"0901",165
"6794","South Carolina",4746,"0902",170
"6795","South Carolina",5196,"0903",168
"6796","South Carolina",4974,"0904",166
"6797","South Carolina",4999,"0905",161
"6798","South Carolina",5095,"0906",170
"6799","South Carolina",5453,"0907",176
"6800","South Carolina",5201,"0908",168
"6801","South Carolina",5181,"0909",173
"6802","South Carolina",5026,"0910",162
"6803","South Carolina",4522,"0911",151
"6804","South Carolina",5111,"0912",165
"6805","South Carolina",4919,"1001",159
"6806","South Carolina",4429,"1002",158
"6807","South Carolina",4912,"1003",158
"6808","South Carolina",4642,"1004",155
"6809","South Carolina",4680,"1005",151
"6810","South Carolina",4838,"1006",161
"6811","South Carolina",4976,"1007",161
"6812","South Carolina",5051,"1008",163
"6813","South Carolina",5189,"1009",173
"6814","South Carolina",4960,"1010",160
"6815","South Carolina",4708,"1011",157
"6816","South Carolina",5038,"1012",163
"6817","South Carolina",4704,"1101",152
"6818","South Carolina",4342,"1102",155
"6819","South Carolina",4828,"1103",156
"6820","South Carolina",4406,"1104",147
"6821","South Carolina",4481,"1105",145
"6822","South Carolina",4786,"1106",160
"6823","South Carolina",4944,"1107",159
"6824","South Carolina",5275,"1108",170
"6825","South Carolina",5031,"1109",168
"6826","South Carolina",4751,"1110",153
"6827","South Carolina",4843,"1111",161
"6828","South Carolina",5002,"1112",161
"6829","South Carolina",4775,"1201",154
"6830","South Carolina",4543,"1202",157
"6831","South Carolina",4676,"1203",151
"6832","South Carolina",4297,"1204",143
"6833","South Carolina",4722,"1205",152
"6834","South Carolina",4668,"1206",156
"6835","South Carolina",4992,"1207",161
"6836","South Carolina",5129,"1208",165
"6837","South Carolina",4911,"1209",164
"6838","South Carolina",4914,"1210",159
"6839","South Carolina",4785,"1211",160
"6840","South Carolina",4743,"1212",153
"6841","South Carolina",4691,"1301",151
"6842","South Carolina",4174,"1302",149
"6843","South Carolina",4692,"1303",151
"6844","South Carolina",4391,"1304",146
"6845","South Carolina",4649,"1305",150
"6846","South Carolina",4501,"1306",150
"6847","South Carolina",5066,"1307",163
"6848","South Carolina",5149,"1308",166
"6849","South Carolina",4864,"1309",162
"6850","South Carolina",4995,"1310",161
"6851","South Carolina",4607,"1311",154
"6852","South Carolina",5016,"1312",162
"6853","South Carolina",4670,"1401",151
"6854","South Carolina",4367,"1402",156
"6855","South Carolina",4600,"1403",148
"6856","South Carolina",4504,"1404",150
"6857","South Carolina",4766,"1405",154
"6858","South Carolina",4675,"1406",156
"6859","South Carolina",5096,"1407",164
"6860","South Carolina",5107,"1408",165
"6861","South Carolina",5099,"1409",170
"6862","South Carolina",5004,"1410",161
"6863","South Carolina",4647,"1411",155
"6864","South Carolina",5092,"1412",164
"6865","South Carolina",5008,"1501",162
"6866","South Carolina",4404,"1502",157
"6867","South Carolina",4734,"1503",153
"6868","South Carolina",4638,"1504",155
"6869","South Carolina",4667,"1505",151
"6870","South Carolina",4771,"1506",159
"6871","South Carolina",5087,"1507",164
"6872","South Carolina",5134,"1508",166
"6873","South Carolina",5000,"1509",167
"6874","South Carolina",4915,"1510",159
"6875","South Carolina",4629,"1511",154
"6876","South Carolina",5152,"1512",166
"6877","South Dakota",958,"0701",31
"6878","South Dakota",978,"0702",35
"6879","South Dakota",1078,"0703",35
"6880","South Dakota",998,"0704",33
"6881","South Dakota",1106,"0705",36
"6882","South Dakota",1035,"0706",34
"6883","South Dakota",1094,"0707",35
"6884","South Dakota",1045,"0708",34
"6885","South Dakota",988,"0709",33
"6886","South Dakota",1033,"0710",33
"6887","South Dakota",978,"0711",33
"6888","South Dakota",970,"0712",31
"6889","South Dakota",1047,"0801",34
"6890","South Dakota",949,"0802",33
"6891","South Dakota",1027,"0803",33
"6892","South Dakota",1009,"0804",34
"6893","South Dakota",1056,"0805",34
"6894","South Dakota",1036,"0806",35
"6895","South Dakota",1116,"0807",36
"6896","South Dakota",955,"0808",31
"6897","South Dakota",1043,"0809",35
"6898","South Dakota",996,"0810",32
"6899","South Dakota",893,"0811",30
"6900","South Dakota",944,"0812",30
"6901","South Dakota",958,"0901",31
"6902","South Dakota",900,"0902",32
"6903","South Dakota",1044,"0903",34
"6904","South Dakota",1046,"0904",35
"6905","South Dakota",1038,"0905",33
"6906","South Dakota",1071,"0906",36
"6907","South Dakota",1073,"0907",35
"6908","South Dakota",971,"0908",31
"6909","South Dakota",992,"0909",33
"6910","South Dakota",946,"0910",31
"6911","South Dakota",913,"0911",30
"6912","South Dakota",982,"0912",32
"6913","South Dakota",927,"1001",30
"6914","South Dakota",914,"1002",33
"6915","South Dakota",1015,"1003",33
"6916","South Dakota",1056,"1004",35
"6917","South Dakota",1015,"1005",33
"6918","South Dakota",973,"1006",32
"6919","South Dakota",1011,"1007",33
"6920","South Dakota",1015,"1008",33
"6921","South Dakota",995,"1009",33
"6922","South Dakota",978,"1010",32
"6923","South Dakota",941,"1011",31
"6924","South Dakota",971,"1012",31
"6925","South Dakota",910,"1101",29
"6926","South Dakota",919,"1102",33
"6927","South Dakota",1003,"1103",32
"6928","South Dakota",952,"1104",32
"6929","South Dakota",1011,"1105",33
"6930","South Dakota",1093,"1106",36
"6931","South Dakota",1000,"1107",32
"6932","South Dakota",1049,"1108",34
"6933","South Dakota",1026,"1109",34
"6934","South Dakota",987,"1110",32
"6935","South Dakota",937,"1111",31
"6936","South Dakota",959,"1112",31
"6937","South Dakota",939,"1201",30
"6938","South Dakota",890,"1202",31
"6939","South Dakota",1020,"1203",33
"6940","South Dakota",960,"1204",32
"6941","South Dakota",1076,"1205",35
"6942","South Dakota",1065,"1206",36
"6943","South Dakota",1070,"1207",35
"6944","South Dakota",1099,"1208",35
"6945","South Dakota",1054,"1209",35
"6946","South Dakota",966,"1210",31
"6947","South Dakota",990,"1211",33
"6948","South Dakota",975,"1212",31
"6949","South Dakota",937,"1301",30
"6950","South Dakota",919,"1302",33
"6951","South Dakota",1052,"1303",34
"6952","South Dakota",985,"1304",33
"6953","South Dakota",1028,"1305",33
"6954","South Dakota",982,"1306",33
"6955","South Dakota",1142,"1307",37
"6956","South Dakota",1122,"1308",36
"6957","South Dakota",1031,"1309",34
"6958","South Dakota",1011,"1310",33
"6959","South Dakota",993,"1311",33
"6960","South Dakota",1046,"1312",34
"6961","South Dakota",1024,"1401",33
"6962","South Dakota",925,"1402",33
"6963","South Dakota",1047,"1403",34
"6964","South Dakota",1070,"1404",36
"6965","South Dakota",1012,"1405",33
"6966","South Dakota",1029,"1406",34
"6967","South Dakota",1112,"1407",36
"6968","South Dakota",1067,"1408",34
"6969","South Dakota",1042,"1409",35
"6970","South Dakota",989,"1410",32
"6971","South Dakota",967,"1411",32
"6972","South Dakota",999,"1412",32
"6973","South Dakota",990,"1501",32
"6974","South Dakota",893,"1502",32
"6975","South Dakota",1042,"1503",34
"6976","South Dakota",1037,"1504",35
"6977","South Dakota",1035,"1505",33
"6978","South Dakota",1097,"1506",37
"6979","South Dakota",1108,"1507",36
"6980","South Dakota",1067,"1508",34
"6981","South Dakota",1063,"1509",35
"6982","South Dakota",1086,"1510",35
"6983","South Dakota",966,"1511",32
"6984","South Dakota",952,"1512",31
"6985","Tennessee",7173,"0701",231
"6986","Tennessee",6528,"0702",233
"6987","Tennessee",7137,"0703",230
"6988","Tennessee",6636,"0704",221
"6989","Tennessee",7170,"0705",231
"6990","Tennessee",7261,"0706",242
"6991","Tennessee",7654,"0707",247
"6992","Tennessee",7930,"0708",256
"6993","Tennessee",7428,"0709",248
"6994","Tennessee",7446,"0710",240
"6995","Tennessee",7115,"0711",237
"6996","Tennessee",7233,"0712",233
"6997","Tennessee",7349,"0801",237
"6998","Tennessee",6981,"0802",241
"6999","Tennessee",7044,"0803",227
"7000","Tennessee",6883,"0804",229
"7001","Tennessee",7041,"0805",227
"7002","Tennessee",6926,"0806",231
"7003","Tennessee",7546,"0807",243
"7004","Tennessee",7483,"0808",241
"7005","Tennessee",7535,"0809",251
"7006","Tennessee",7196,"0810",232
"7007","Tennessee",6421,"0811",214
"7008","Tennessee",7155,"0812",231
"7009","Tennessee",6821,"0901",220
"7010","Tennessee",6215,"0902",222
"7011","Tennessee",6941,"0903",224
"7012","Tennessee",6641,"0904",221
"7013","Tennessee",6736,"0905",217
"7014","Tennessee",6867,"0906",229
"7015","Tennessee",7403,"0907",239
"7016","Tennessee",7141,"0908",230
"7017","Tennessee",7239,"0909",241
"7018","Tennessee",6909,"0910",223
"7019","Tennessee",6417,"0911",214
"7020","Tennessee",6881,"0912",222
"7021","Tennessee",6447,"1001",208
"7022","Tennessee",6098,"1002",218
"7023","Tennessee",6756,"1003",218
"7024","Tennessee",6602,"1004",220
"7025","Tennessee",6425,"1005",207
"7026","Tennessee",6648,"1006",222
"7027","Tennessee",6798,"1007",219
"7028","Tennessee",6787,"1008",219
"7029","Tennessee",6985,"1009",233
"7030","Tennessee",6668,"1010",215
"7031","Tennessee",6442,"1011",215
"7032","Tennessee",6839,"1012",221
"7033","Tennessee",6410,"1101",207
"7034","Tennessee",5985,"1102",214
"7035","Tennessee",6540,"1103",211
"7036","Tennessee",6020,"1104",201
"7037","Tennessee",6428,"1105",207
"7038","Tennessee",6728,"1106",224
"7039","Tennessee",7005,"1107",226
"7040","Tennessee",7412,"1108",239
"7041","Tennessee",6943,"1109",231
"7042","Tennessee",6491,"1110",209
"7043","Tennessee",6751,"1111",225
"7044","Tennessee",6875,"1112",222
"7045","Tennessee",6539,"1201",211
"7046","Tennessee",6316,"1202",218
"7047","Tennessee",6645,"1203",214
"7048","Tennessee",6006,"1204",200
"7049","Tennessee",6585,"1205",212
"7050","Tennessee",6759,"1206",225
"7051","Tennessee",7153,"1207",231
"7052","Tennessee",7409,"1208",239
"7053","Tennessee",6709,"1209",224
"7054","Tennessee",7043,"1210",227
"7055","Tennessee",6571,"1211",219
"7056","Tennessee",6636,"1212",214
"7057","Tennessee",6691,"1301",216
"7058","Tennessee",5982,"1302",214
"7059","Tennessee",6579,"1303",212
"7060","Tennessee",6412,"1304",214
"7061","Tennessee",6652,"1305",215
"7062","Tennessee",6442,"1306",215
"7063","Tennessee",7157,"1307",231
"7064","Tennessee",7194,"1308",232
"7065","Tennessee",6786,"1309",226
"7066","Tennessee",6784,"1310",219
"7067","Tennessee",6455,"1311",215
"7068","Tennessee",6858,"1312",221
"7069","Tennessee",6649,"1401",214
"7070","Tennessee",6292,"1402",225
"7071","Tennessee",6527,"1403",211
"7072","Tennessee",6504,"1404",217
"7073","Tennessee",6644,"1405",214
"7074","Tennessee",6606,"1406",220
"7075","Tennessee",7330,"1407",236
"7076","Tennessee",7226,"1408",233
"7077","Tennessee",7180,"1409",239
"7078","Tennessee",7052,"1410",227
"7079","Tennessee",6500,"1411",217
"7080","Tennessee",7092,"1412",229
"7081","Tennessee",6751,"1501",218
"7082","Tennessee",6188,"1502",221
"7083","Tennessee",6770,"1503",218
"7084","Tennessee",6509,"1504",217
"7085","Tennessee",6559,"1505",212
"7086","Tennessee",6729,"1506",224
"7087","Tennessee",7293,"1507",235
"7088","Tennessee",7129,"1508",230
"7089","Tennessee",7231,"1509",241
"7090","Tennessee",6865,"1510",221
"7091","Tennessee",6713,"1511",224
"7092","Tennessee",6948,"1512",224
"7093","Texas",33578,"0701",1083
"7094","Texas",30339,"0702",1084
"7095","Texas",33110,"0703",1068
"7096","Texas",31417,"0704",1047
"7097","Texas",33200,"0705",1071
"7098","Texas",32969,"0706",1099
"7099","Texas",35626,"0707",1149
"7100","Texas",37280,"0708",1203
"7101","Texas",35370,"0709",1179
"7102","Texas",36012,"0710",1162
"7103","Texas",34297,"0711",1143
"7104","Texas",34427,"0712",1111
"7105","Texas",34271,"0801",1106
"7106","Texas",31572,"0802",1089
"7107","Texas",32089,"0803",1035
"7108","Texas",32424,"0804",1081
"7109","Texas",32673,"0805",1054
"7110","Texas",32359,"0806",1079
"7111","Texas",36131,"0807",1166
"7112","Texas",35688,"0808",1151
"7113","Texas",35509,"0809",1184
"7114","Texas",35424,"0810",1143
"7115","Texas",32029,"0811",1068
"7116","Texas",35385,"0812",1141
"7117","Texas",33149,"0901",1069
"7118","Texas",30295,"0902",1082
"7119","Texas",32869,"0903",1060
"7120","Texas",31714,"0904",1057
"7121","Texas",32446,"0905",1047
"7122","Texas",33709,"0906",1124
"7123","Texas",36333,"0907",1172
"7124","Texas",35768,"0908",1154
"7125","Texas",35656,"0909",1189
"7126","Texas",34062,"0910",1099
"7127","Texas",31577,"0911",1053
"7128","Texas",34399,"0912",1110
"7129","Texas",31357,"1001",1012
"7130","Texas",28944,"1002",1034
"7131","Texas",31993,"1003",1032
"7132","Texas",30448,"1004",1015
"7133","Texas",30586,"1005",987
"7134","Texas",31746,"1006",1058
"7135","Texas",32998,"1007",1064
"7136","Texas",34355,"1008",1108
"7137","Texas",34584,"1009",1153
"7138","Texas",32916,"1010",1062
"7139","Texas",32451,"1011",1082
"7140","Texas",33740,"1012",1088
"7141","Texas",31091,"1101",1003
"7142","Texas",28312,"1102",1011
"7143","Texas",31043,"1103",1001
"7144","Texas",28998,"1104",967
"7145","Texas",30064,"1105",970
"7146","Texas",31181,"1106",1039
"7147","Texas",32550,"1107",1050
"7148","Texas",34947,"1108",1127
"7149","Texas",33410,"1109",1114
"7150","Texas",31816,"1110",1026
"7151","Texas",31677,"1111",1056
"7152","Texas",32356,"1112",1044
"7153","Texas",30673,"1201",989
"7154","Texas",29399,"1202",1014
"7155","Texas",30312,"1203",978
"7156","Texas",28858,"1204",962
"7157","Texas",31068,"1205",1002
"7158","Texas",31043,"1206",1035
"7159","Texas",34046,"1207",1098
"7160","Texas",35593,"1208",1148
"7161","Texas",33560,"1209",1119
"7162","Texas",34374,"1210",1109
"7163","Texas",31913,"1211",1064
"7164","Texas",31888,"1212",1029
"7165","Texas",32060,"1301",1034
"7166","Texas",28402,"1302",1014
"7167","Texas",30285,"1303",977
"7168","Texas",30280,"1304",1009
"7169","Texas",31560,"1305",1018
"7170","Texas",30471,"1306",1016
"7171","Texas",34421,"1307",1110
"7172","Texas",35014,"1308",1129
"7173","Texas",33860,"1309",1129
"7174","Texas",34238,"1310",1104
"7175","Texas",32145,"1311",1072
"7176","Texas",34604,"1312",1116
"7177","Texas",33190,"1401",1071
"7178","Texas",29746,"1402",1062
"7179","Texas",31658,"1403",1021
"7180","Texas",31069,"1404",1036
"7181","Texas",32297,"1405",1042
"7182","Texas",32104,"1406",1070
"7183","Texas",35537,"1407",1146
"7184","Texas",35276,"1408",1138
"7185","Texas",35398,"1409",1180
"7186","Texas",35290,"1410",1138
"7187","Texas",32765,"1411",1092
"7188","Texas",35436,"1412",1143
"7189","Texas",33389,"1501",1077
"7190","Texas",29886,"1502",1067
"7191","Texas",32769,"1503",1057
"7192","Texas",31749,"1504",1058
"7193","Texas",31799,"1505",1026
"7194","Texas",33001,"1506",1100
"7195","Texas",35673,"1507",1151
"7196","Texas",35685,"1508",1151
"7197","Texas",35962,"1509",1199
"7198","Texas",35496,"1510",1145
"7199","Texas",33252,"1511",1108
"7200","Texas",34957,"1512",1128
"7201","Utah",4290,"0701",138
"7202","Utah",4187,"0702",150
"7203","Utah",4766,"0703",154
"7204","Utah",4533,"0704",151
"7205","Utah",5038,"0705",163
"7206","Utah",4820,"0706",161
"7207","Utah",4933,"0707",159
"7208","Utah",4949,"0708",160
"7209","Utah",4612,"0709",154
"7210","Utah",4556,"0710",147
"7211","Utah",4250,"0711",142
"7212","Utah",4196,"0712",135
"7213","Utah",4404,"0801",142
"7214","Utah",4388,"0802",151
"7215","Utah",4693,"0803",151
"7216","Utah",4618,"0804",154
"7217","Utah",4958,"0805",160
"7218","Utah",4981,"0806",166
"7219","Utah",5128,"0807",165
"7220","Utah",4874,"0808",157
"7221","Utah",4758,"0809",159
"7222","Utah",4460,"0810",144
"7223","Utah",3996,"0811",133
"7224","Utah",4376,"0812",141
"7225","Utah",4232,"0901",137
"7226","Utah",4038,"0902",144
"7227","Utah",4604,"0903",149
"7228","Utah",4690,"0904",156
"7229","Utah",4819,"0905",155
"7230","Utah",4728,"0906",158
"7231","Utah",4828,"0907",156
"7232","Utah",4576,"0908",148
"7233","Utah",4749,"0909",158
"7234","Utah",4444,"0910",143
"7235","Utah",3968,"0911",132
"7236","Utah",4211,"0912",136
"7237","Utah",3953,"1001",128
"7238","Utah",3857,"1002",138
"7239","Utah",4631,"1003",149
"7240","Utah",4382,"1004",146
"7241","Utah",4628,"1005",149
"7242","Utah",4738,"1006",158
"7243","Utah",4624,"1007",149
"7244","Utah",4692,"1008",151
"7245","Utah",4378,"1009",146
"7246","Utah",4314,"1010",139
"7247","Utah",3919,"1011",131
"7248","Utah",4142,"1012",134
"7249","Utah",3943,"1101",127
"7250","Utah",3829,"1102",137
"7251","Utah",4465,"1103",144
"7252","Utah",4417,"1104",147
"7253","Utah",4629,"1105",149
"7254","Utah",4572,"1106",152
"7255","Utah",4553,"1107",147
"7256","Utah",4735,"1108",153
"7257","Utah",4297,"1109",143
"7258","Utah",4138,"1110",133
"7259","Utah",3771,"1111",126
"7260","Utah",3874,"1112",125
"7261","Utah",3762,"1201",121
"7262","Utah",3791,"1202",131
"7263","Utah",4442,"1203",143
"7264","Utah",4109,"1204",137
"7265","Utah",4585,"1205",148
"7266","Utah",4381,"1206",146
"7267","Utah",4675,"1207",151
"7268","Utah",4727,"1208",152
"7269","Utah",4398,"1209",147
"7270","Utah",4437,"1210",143
"7271","Utah",4130,"1211",138
"7272","Utah",4028,"1212",130
"7273","Utah",3938,"1301",127
"7274","Utah",3886,"1302",139
"7275","Utah",4327,"1303",140
"7276","Utah",4366,"1304",146
"7277","Utah",4524,"1305",146
"7278","Utah",4408,"1306",147
"7279","Utah",4674,"1307",151
"7280","Utah",4467,"1308",144
"7281","Utah",4232,"1309",141
"7282","Utah",4302,"1310",139
"7283","Utah",3932,"1311",131
"7284","Utah",3901,"1312",126
"7285","Utah",3987,"1401",129
"7286","Utah",3741,"1402",134
"7287","Utah",4382,"1403",141
"7288","Utah",4296,"1404",143
"7289","Utah",4532,"1405",146
"7290","Utah",4382,"1406",146
"7291","Utah",4650,"1407",150
"7292","Utah",4608,"1408",149
"7293","Utah",4327,"1409",144
"7294","Utah",4410,"1410",142
"7295","Utah",3760,"1411",125
"7296","Utah",4079,"1412",132
"7297","Utah",3931,"1501",127
"7298","Utah",3710,"1502",132
"7299","Utah",4271,"1503",138
"7300","Utah",4237,"1504",141
"7301","Utah",4534,"1505",146
"7302","Utah",4491,"1506",150
"7303","Utah",4534,"1507",146
"7304","Utah",4539,"1508",146
"7305","Utah",4270,"1509",142
"7306","Utah",4277,"1510",138
"7307","Utah",3996,"1511",133
"7308","Utah",3988,"1512",129
"7309","Vermont",519,"0701",17
"7310","Vermont",482,"0702",17
"7311","Vermont",579,"0703",19
"7312","Vermont",531,"0704",18
"7313","Vermont",598,"0705",19
"7314","Vermont",532,"0706",18
"7315","Vermont",558,"0707",18
"7316","Vermont",594,"0708",19
"7317","Vermont",536,"0709",18
"7318","Vermont",538,"0710",17
"7319","Vermont",503,"0711",17
"7320","Vermont",543,"0712",18
"7321","Vermont",503,"0801",16
"7322","Vermont",505,"0802",17
"7323","Vermont",529,"0803",17
"7324","Vermont",578,"0804",19
"7325","Vermont",586,"0805",19
"7326","Vermont",566,"0806",19
"7327","Vermont",607,"0807",20
"7328","Vermont",511,"0808",16
"7329","Vermont",547,"0809",18
"7330","Vermont",495,"0810",16
"7331","Vermont",456,"0811",15
"7332","Vermont",456,"0812",15
"7333","Vermont",505,"0901",16
"7334","Vermont",483,"0902",17
"7335","Vermont",501,"0903",16
"7336","Vermont",513,"0904",17
"7337","Vermont",533,"0905",17
"7338","Vermont",542,"0906",18
"7339","Vermont",540,"0907",17
"7340","Vermont",524,"0908",17
"7341","Vermont",511,"0909",17
"7342","Vermont",538,"0910",17
"7343","Vermont",459,"0911",15
"7344","Vermont",461,"0912",15
"7345","Vermont",484,"1001",16
"7346","Vermont",420,"1002",15
"7347","Vermont",530,"1003",17
"7348","Vermont",542,"1004",18
"7349","Vermont",548,"1005",18
"7350","Vermont",567,"1006",19
"7351","Vermont",545,"1007",18
"7352","Vermont",536,"1008",17
"7353","Vermont",538,"1009",18
