"","County","M","median","low","high"
"2792",34001,8,310,300,320
"2793",34001,9,300,270,320
"2794",34001,10,290,270,300
"2795",34001,11,260,250,280
"2796",34001,12,290,280,310
"2797",34003,1,790,760,840
"2798",34003,2,760,710,800
"2799",34003,3,850,800,920
"2800",34003,4,820,770,880
"2801",34003,5,900,820,960
"2802",34003,6,870,830,910
"2803",34003,7,890,870,920
"2804",34003,8,880,840,930
"2805",34003,9,860,820,910
"2806",34003,10,860,820,880
"2807",34003,11,790,740,830
"2808",34003,12,810,770,830
"2809",34005,1,410,380,430
"2810",34005,2,390,360,400
"2811",34005,3,430,390,440
"2812",34005,4,420,400,430
"2813",34005,5,450,400,460
"2814",34005,6,440,400,450
"2815",34005,7,450,430,490
"2816",34005,8,450,420,470
"2817",34005,9,450,420,470
"2818",34005,10,420,410,440
"2819",34005,11,390,370,420
"2820",34005,12,420,390,440
"2821",34007,1,560,540,590
"2822",34007,2,550,500,560
"2823",34007,3,590,550,610
"2824",34007,4,570,540,590
"2825",34007,5,600,550,610
"2826",34007,6,580,560,610
"2827",34007,7,620,600,630
"2828",34007,8,630,580,650
"2829",34007,9,610,570,620
"2830",34007,10,590,550,610
"2831",34007,11,540,520,580
"2832",34007,12,590,550,610
"2833",34011,1,180,160,200
"2834",34011,2,160,150,180
"2835",34011,3,180,160,200
"2836",34011,4,170,160,180
"2837",34011,5,180,170,190
"2838",34011,6,180,170,190
"2839",34011,7,200,180,200
"2840",34011,8,200,180,210
"2841",34011,9,180,180,200
"2842",34011,10,170,170,190
"2843",34011,11,180,160,190
"2844",34011,12,180,170,190
"2845",34013,1,1000,900,1050
"2846",34013,2,920,820,930
"2847",34013,3,1000,920,1010
"2848",34013,4,950,840,980
"2849",34013,5,950,920,1020
"2850",34013,6,990,900,1010
"2851",34013,7,1060,940,1110
"2852",34013,8,1030,970,1090
"2853",34013,9,1010,930,1040
"2854",34013,10,990,900,1020
"2855",34013,11,950,880,980
"2856",34013,12,980,920,1030
"2857",34015,1,260,250,280
"2858",34015,2,240,230,260
"2859",34015,3,280,250,280
"2860",34015,4,260,260,280
"2861",34015,5,280,260,280
"2862",34015,6,260,260,280
"2863",34015,7,300,280,310
"2864",34015,8,280,270,290
"2865",34015,9,280,260,300
"2866",34015,10,280,270,280
"2867",34015,11,240,240,250
"2868",34015,12,260,240,270
"2869",34017,1,760,740,830
"2870",34017,2,680,670,750
"2871",34017,3,790,740,820
"2872",34017,4,740,700,790
"2873",34017,5,780,740,840
"2874",34017,6,760,730,840
"2875",34017,7,810,790,880
"2876",34017,8,840,790,900
"2877",34017,9,780,780,850
"2878",34017,10,790,760,860
"2879",34017,11,760,740,800
"2880",34017,12,770,760,860
"2881",34019,1,100,80,120
"2882",34019,2,90,70,110
"2883",34019,3,120,80,120
"2884",34019,4,110,90,120
"2885",34019,5,110,90,120
"2886",34019,6,110,80,130
"2887",34019,7,120,90,130
"2888",34019,8,120,90,130
"2889",34019,9,110,100,120
"2890",34019,10,100,80,120
"2891",34019,11,100,80,110
"2892",34019,12,100,80,110
"2893",34021,1,360,350,390
"2894",34021,2,340,330,370
"2895",34021,3,380,370,390
"2896",34021,4,370,350,390
"2897",34021,5,380,380,390
"2898",34021,6,370,340,400
"2899",34021,7,390,380,400
"2900",34021,8,390,380,420
"2901",34021,9,390,370,400
"2902",34021,10,370,360,380
"2903",34021,11,360,350,370
"2904",34021,12,360,350,370
"2905",34023,1,820,780,840
"2906",34023,2,760,720,790
"2907",34023,3,850,820,880
"2908",34023,4,800,790,850
"2909",34023,5,880,860,920
"2910",34023,6,860,820,900
"2911",34023,7,900,880,940
"2912",34023,8,900,860,940
"2913",34023,9,870,850,900
"2914",34023,10,860,810,900
"2915",34023,11,820,780,840
"2916",34023,12,850,800,860
"2917",34025,1,610,510,650
"2918",34025,2,580,480,600
"2919",34025,3,630,580,680
"2920",34025,4,640,540,680
"2921",34025,5,660,560,730
"2922",34025,6,630,540,710
"2923",34025,7,660,570,710
"2924",34025,8,660,570,700
"2925",34025,9,660,580,680
"2926",34025,10,610,530,680
"2927",34025,11,590,510,620
"2928",34025,12,600,520,640
"2929",34027,1,460,410,510
"2930",34027,2,430,370,450
"2931",34027,3,490,410,520
"2932",34027,4,470,420,520
"2933",34027,5,530,420,580
"2934",34027,6,510,430,540
"2935",34027,7,520,450,570
"2936",34027,8,510,430,550
"2937",34027,9,510,410,550
"2938",34027,10,490,420,530
"2939",34027,11,450,400,480
"2940",34027,12,440,380,480
"2941",34029,1,650,530,670
"2942",34029,2,570,510,600
"2943",34029,3,650,560,660
"2944",34029,4,620,540,660
"2945",34029,5,650,600,710
"2946",34029,6,660,560,680
"2947",34029,7,690,600,710
"2948",34029,8,670,570,710
"2949",34029,9,660,580,670
"2950",34029,10,640,540,690
"2951",34029,11,590,540,640
"2952",34029,12,630,560,660
"2953",34031,1,620,580,640
"2954",34031,2,580,540,600
"2955",34031,3,630,600,640
"2956",34031,4,590,570,630
"2957",34031,5,640,620,660
"2958",34031,6,650,620,670
"2959",34031,7,680,640,710
"2960",34031,8,680,650,700
"2961",34031,9,650,620,660
"2962",34031,10,630,610,670
"2963",34031,11,610,570,630
"2964",34031,12,630,610,650
"2965",34035,1,330,290,350
"2966",34035,2,300,270,320
"2967",34035,3,340,290,360
"2968",34035,4,350,290,360
"2969",34035,5,360,310,380
"2970",34035,6,340,320,360
"2971",34035,7,350,320,390
"2972",34035,8,360,290,380
"2973",34035,9,360,320,360
"2974",34035,10,330,300,360
"2975",34035,11,320,270,340
"2976",34035,12,320,290,340
"2977",34037,1,130,120,140
"2978",34037,2,120,110,140
"2979",34037,3,130,110,150
"2980",34037,4,130,120,150
"2981",34037,5,140,120,160
"2982",34037,6,130,120,150
"2983",34037,7,140,120,160
"2984",34037,8,150,120,160
"2985",34037,9,140,110,150
"2986",34037,10,140,120,150
"2987",34037,11,130,100,140
"2988",34037,12,120,110,140
"2989",34039,1,590,580,630
"2990",34039,2,550,530,580
"2991",34039,3,610,590,640
"2992",34039,4,580,560,610
"2993",34039,5,650,610,660
"2994",34039,6,610,600,650
"2995",34039,7,650,630,660
"2996",34039,8,650,630,680
"2997",34039,9,620,620,640
"2998",34039,10,620,580,650
"2999",34039,11,570,550,590
"3000",34039,12,600,560,640
"3001",35001,1,710,670,730
"3002",35001,2,660,640,680
"3003",35001,3,690,660,730
"3004",35001,4,670,640,740
"3005",35001,5,720,710,780
"3006",35001,6,700,680,740
"3007",35001,7,760,720,820
"3008",35001,8,760,720,810
"3009",35001,9,720,700,770
"3010",35001,10,720,680,760
"3011",35001,11,680,640,720
"3012",35001,12,700,670,760
"3013",35013,1,250,240,260
"3014",35013,2,230,220,240
"3015",35013,3,250,240,260
"3016",35013,4,240,220,250
"3017",35013,5,260,250,270
"3018",35013,6,260,240,270
"3019",35013,7,270,260,290
"3020",35013,8,280,270,300
"3021",35013,9,280,260,300
"3022",35013,10,270,260,290
"3023",35013,11,260,240,260
"3024",35013,12,260,250,290
"3025",36001,1,260,250,280
"3026",36001,2,240,220,250
"3027",36001,3,280,260,280
"3028",36001,4,260,240,270
"3029",36001,5,270,260,290
"3030",36001,6,270,260,290
"3031",36001,7,290,270,300
"3032",36001,8,280,260,280
"3033",36001,9,270,260,280
"3034",36001,10,260,240,270
"3035",36001,11,250,240,260
"3036",36001,12,260,260,260
"3037",36007,1,180,170,190
"3038",36007,2,160,150,180
"3039",36007,3,180,170,190
"3040",36007,4,170,170,180
"3041",36007,5,180,160,190
"3042",36007,6,180,160,190
"3043",36007,7,190,180,200
"3044",36007,8,180,180,190
"3045",36007,9,180,170,190
"3046",36007,10,180,160,190
"3047",36007,11,160,150,170
"3048",36007,12,170,170,180
"3049",36013,1,110,110,120
"3050",36013,2,120,110,130
"3051",36013,3,120,120,140
"3052",36013,4,120,120,130
"3053",36013,5,130,120,140
"3054",36013,6,130,120,140
"3055",36013,7,140,130,150
"3056",36013,8,130,130,140
"3057",36013,9,130,120,140
"3058",36013,10,120,120,130
"3059",36013,11,120,110,120
"3060",36013,12,120,120,140
"3061",36027,1,250,230,260
"3062",36027,2,240,210,250
"3063",36027,3,270,250,290
"3064",36027,4,250,230,280
"3065",36027,5,260,240,280
"3066",36027,6,260,240,280
"3067",36027,7,280,250,290
"3068",36027,8,280,260,300
"3069",36027,9,260,240,280
"3070",36027,10,260,230,290
"3071",36027,11,250,220,260
"3072",36027,12,250,230,260
"3073",36029,1,810,780,850
"3074",36029,2,770,730,840
"3075",36029,3,860,840,940
"3076",36029,4,860,790,910
"3077",36029,5,930,850,970
"3078",36029,6,900,860,980
"3079",36029,7,940,900,1010
"3080",36029,8,940,890,980
"3081",36029,9,880,850,940
"3082",36029,10,860,830,930
"3083",36029,11,780,750,850
"3084",36029,12,830,800,880
"3085",36045,1,140,140,160
"3086",36045,2,140,130,160
"3087",36045,3,160,150,170
"3088",36045,4,150,150,160
"3089",36045,5,160,150,180
"3090",36045,6,170,140,180
"3091",36045,7,160,150,180
"3092",36045,8,160,150,180
"3093",36045,9,160,150,180
"3094",36045,10,160,130,190
"3095",36045,11,150,130,160
"3096",36045,12,140,130,160
"3097",36055,1,690,680,730
"3098",36055,2,670,640,690
"3099",36055,3,750,720,790
"3100",36055,4,740,700,780
"3101",36055,5,780,740,840
"3102",36055,6,760,730,790
"3103",36055,7,790,760,850
"3104",36055,8,780,740,820
"3105",36055,9,730,710,780
"3106",36055,10,710,700,780
"3107",36055,11,680,660,730
"3108",36055,12,710,680,740
"3109",36059,1,1240,1180,1350
"3110",36059,2,1160,1100,1260
"3111",36059,3,1340,1220,1450
"3112",36059,4,1310,1210,1400
"3113",36059,5,1370,1270,1490
"3114",36059,6,1340,1260,1420
"3115",36059,7,1360,1290,1490
"3116",36059,8,1380,1270,1450
"3117",36059,9,1310,1250,1400
"3118",36059,10,1270,1210,1390
"3119",36059,11,1220,1140,1330
"3120",36059,12,1210,1160,1300
"3121",36063,1,180,170,200
"3122",36063,2,180,170,190
"3123",36063,3,200,190,210
"3124",36063,4,200,180,210
"3125",36063,5,210,190,230
"3126",36063,6,200,190,220
"3127",36063,7,200,190,220
"3128",36063,8,210,200,230
"3129",36063,9,200,180,210
"3130",36063,10,190,180,220
"3131",36063,11,180,170,200
"3132",36063,12,190,180,200
"3133",36065,1,200,190,220
"3134",36065,2,190,180,200
"3135",36065,3,220,220,240
"3136",36065,4,210,200,220
"3137",36065,5,230,220,240
"3138",36065,6,220,220,230
"3139",36065,7,240,230,250
"3140",36065,8,240,220,240
"3141",36065,9,220,210,220
"3142",36065,10,220,200,220
"3143",36065,11,200,190,210
"3144",36065,12,210,200,220
"3145",36067,1,450,420,480
"3146",36067,2,430,410,450
"3147",36067,3,480,440,510
"3148",36067,4,460,440,480
"3149",36067,5,480,460,510
"3150",36067,6,480,460,510
"3151",36067,7,500,480,520
"3152",36067,8,520,480,530
"3153",36067,9,480,460,510
"3154",36067,10,460,450,490
"3155",36067,11,430,410,460
"3156",36067,12,440,420,460
"3157",36071,1,410,400,430
"3158",36071,2,380,370,400
"3159",36071,3,430,410,440
"3160",36071,4,420,400,430
"3161",36071,5,430,400,460
"3162",36071,6,430,410,450
"3163",36071,7,440,420,460
"3164",36071,8,460,430,480
"3165",36071,9,430,420,460
"3166",36071,10,430,410,450
"3167",36071,11,410,390,430
"3168",36071,12,420,400,430
"3169",36075,1,100,100,120
"3170",36075,2,100,90,110
"3171",36075,3,120,110,130
"3172",36075,4,120,110,130
"3173",36075,5,120,110,130
"3174",36075,6,120,110,120
"3175",36075,7,130,110,140
"3176",36075,8,130,120,140
"3177",36075,9,120,120,130
"3178",36075,10,110,110,120
"3179",36075,11,100,100,110
"3180",36075,12,110,100,120
"3181",36083,1,140,130,150
"3182",36083,2,130,120,140
"3183",36083,3,150,130,150
"3184",36083,4,140,130,150
"3185",36083,5,150,140,170
"3186",36083,6,140,130,160
"3187",36083,7,160,150,170
"3188",36083,8,160,150,160
"3189",36083,9,150,140,160
"3190",36083,10,140,140,150
"3191",36083,11,140,130,150
"3192",36083,12,140,130,150
"3193",36087,1,400,380,420
"3194",36087,2,360,320,370
"3195",36087,3,390,380,410
"3196",36087,4,400,370,410
"3197",36087,5,400,390,420
"3198",36087,6,400,390,420
"3199",36087,7,420,400,440
"3200",36087,8,420,390,440
"3201",36087,9,420,400,430
"3202",36087,10,400,390,430
"3203",36087,11,370,350,410
"3204",36087,12,390,380,420
"3205",36089,1,90,90,100
"3206",36089,2,90,90,100
"3207",36089,3,100,100,100
"3208",36089,4,100,90,100
"3209",36089,5,110,100,110
"3210",36089,6,110,100,110
"3211",36089,7,110,100,120
"3212",36089,8,110,100,110
"3213",36089,9,100,100,110
"3214",36089,10,100,100,110
"3215",36089,11,100,90,100
"3216",36089,12,100,90,100
"3217",36091,1,180,170,190
"3218",36091,2,180,170,180
"3219",36091,3,200,190,220
"3220",36091,4,200,190,210
"3221",36091,5,210,200,220
"3222",36091,6,220,200,230
"3223",36091,7,210,200,220
"3224",36091,8,210,200,220
"3225",36091,9,210,190,220
"3226",36091,10,200,190,210
"3227",36091,11,190,170,190
"3228",36091,12,190,180,200
"3229",36093,1,140,130,150
"3230",36093,2,140,130,150
"3231",36093,3,150,140,160
"3232",36093,4,150,140,160
"3233",36093,5,160,150,170
"3234",36093,6,150,150,170
"3235",36093,7,170,160,170
"3236",36093,8,160,160,170
"3237",36093,9,150,140,160
"3238",36093,10,160,140,160
"3239",36093,11,140,130,150
"3240",36093,12,150,150,160
"3241",36103,1,1480,1340,1580
"3242",36103,2,1420,1240,1490
"3243",36103,3,1630,1410,1700
"3244",36103,4,1600,1400,1670
"3245",36103,5,1690,1420,1760
"3246",36103,6,1630,1460,1700
"3247",36103,7,1720,1490,1790
"3248",36103,8,1720,1480,1760
"3249",36103,9,1640,1440,1700
"3250",36103,10,1600,1400,1650
"3251",36103,11,1480,1280,1550
"3252",36103,12,1480,1320,1570
"3253",36111,1,140,140,160
"3254",36111,2,140,130,150
"3255",36111,3,160,130,170
"3256",36111,4,140,130,150
"3257",36111,5,140,140,160
"3258",36111,6,150,140,160
"3259",36111,7,160,150,170
"3260",36111,8,160,150,170
"3261",36111,9,140,130,170
"3262",36111,10,140,140,160
"3263",36111,11,140,130,150
"3264",36111,12,140,130,160
"3265",36119,1,960,890,1020
"3266",36119,2,910,830,990
"3267",36119,3,1020,950,1070
"3268",36119,4,990,900,1050
"3269",36119,5,1060,960,1140
"3270",36119,6,1040,940,1060
"3271",36119,7,1090,970,1130
"3272",36119,8,1080,980,1110
"3273",36119,9,1040,980,1080
"3274",36119,10,1030,950,1070
"3275",36119,11,970,870,1000
"3276",36119,12,940,880,980
"3277",37001,1,140,140,160
"3278",37001,2,140,130,140
"3279",37001,3,150,140,160
"3280",37001,4,140,130,160
"3281",37001,5,150,140,160
"3282",37001,6,150,140,160
"3283",37001,7,160,160,180
"3284",37001,8,160,150,170
"3285",37001,9,150,140,160
"3286",37001,10,160,140,170
"3287",37001,11,140,130,150
"3288",37001,12,150,140,160
"3289",37021,1,210,190,220
"3290",37021,2,190,180,210
"3291",37021,3,220,210,230
"3292",37021,4,210,200,220
"3293",37021,5,220,210,230
"3294",37021,6,220,200,230
"3295",37021,7,220,200,230
"3296",37021,8,220,220,240
"3297",37021,9,220,200,230
"3298",37021,10,220,210,230
"3299",37021,11,200,190,220
"3300",37021,12,220,200,230
"3301",37035,1,160,150,170
"3302",37035,2,150,130,160
"3303",37035,3,160,150,160
"3304",37035,4,160,140,160
"3305",37035,5,160,140,160
"3306",37035,6,160,150,170
"3307",37035,7,160,160,170
"3308",37035,8,160,150,170
"3309",37035,9,160,150,170
"3310",37035,10,160,150,170
"3311",37035,11,160,150,170
"3312",37035,12,160,150,170
"3313",37051,1,460,440,500
"3314",37051,2,420,420,450
"3315",37051,3,460,440,490
"3316",37051,4,430,420,460
"3317",37051,5,450,430,470
"3318",37051,6,450,430,470
"3319",37051,7,490,470,510
"3320",37051,8,510,480,520
"3321",37051,9,500,490,530
"3322",37051,10,470,450,480
"3323",37051,11,450,430,480
"3324",37051,12,470,460,500
"3325",37057,1,160,140,160
"3326",37057,2,140,130,150
"3327",37057,3,150,140,170
"3328",37057,4,140,140,160
"3329",37057,5,150,140,160
"3330",37057,6,160,140,160
"3331",37057,7,160,160,170
"3332",37057,8,160,160,170
"3333",37057,9,160,150,170
"3334",37057,10,160,150,160
"3335",37057,11,150,130,160
"3336",37057,12,150,140,160
"3337",37063,1,330,300,360
"3338",37063,2,320,280,340
"3339",37063,3,340,310,360
"3340",37063,4,320,300,340
"3341",37063,5,330,300,360
"3342",37063,6,330,300,350
"3343",37063,7,350,300,370
"3344",37063,8,350,330,370
"3345",37063,9,360,310,370
"3346",37063,10,340,310,360
"3347",37063,11,330,310,360
"3348",37063,12,340,310,360
"3349",37067,1,370,360,400
"3350",37067,2,350,340,370
"3351",37067,3,380,350,410
"3352",37067,4,370,340,390
"3353",37067,5,370,350,400
"3354",37067,6,370,360,400
"3355",37067,7,400,380,410
"3356",37067,8,400,380,420
"3357",37067,9,400,390,410
"3358",37067,10,380,370,400
"3359",37067,11,370,350,400
"3360",37067,12,390,360,410
"3361",37071,1,210,200,230
"3362",37071,2,190,190,210
"3363",37071,3,220,210,230
"3364",37071,4,210,200,230
"3365",37071,5,210,200,220
"3366",37071,6,220,200,220
"3367",37071,7,220,210,240
"3368",37071,8,240,220,250
"3369",37071,9,230,220,230
"3370",37071,10,220,210,230
"3371",37071,11,210,200,220
"3372",37071,12,220,200,230
"3373",37081,1,510,480,520
"3374",37081,2,460,430,470
"3375",37081,3,500,470,510
"3376",37081,4,480,470,500
"3377",37081,5,490,480,510
"3378",37081,6,490,470,510
"3379",37081,7,510,490,540
"3380",37081,8,520,500,560
"3381",37081,9,510,500,520
"3382",37081,10,510,490,520
"3383",37081,11,480,460,530
"3384",37081,12,520,480,530
"3385",37119,1,1100,980,1180
"3386",37119,2,990,820,1060
"3387",37119,3,1120,990,1190
"3388",37119,4,1070,920,1130
"3389",37119,5,1130,970,1170
"3390",37119,6,1050,950,1180
"3391",37119,7,1150,1050,1210
"3392",37119,8,1200,1050,1270
"3393",37119,9,1180,1000,1230
"3394",37119,10,1140,980,1240
"3395",37119,11,1090,940,1170
"3396",37119,12,1150,970,1210
"3397",37129,1,170,160,190
"3398",37129,2,170,150,190
"3399",37129,3,180,170,200
"3400",37129,4,180,160,190
"3401",37129,5,170,160,190
"3402",37129,6,180,160,190
"3403",37129,7,190,170,200
"3404",37129,8,200,180,220
"3405",37129,9,190,180,200
"3406",37129,10,190,170,200
"3407",37129,11,180,150,180
"3408",37129,12,180,160,190
"3409",37133,1,280,260,330
"3410",37133,2,250,230,310
"3411",37133,3,290,280,330
"3412",37133,4,260,240,300
"3413",37133,5,280,260,340
"3414",37133,6,280,270,320
"3415",37133,7,310,290,360
"3416",37133,8,340,300,390
"3417",37133,9,320,300,400
"3418",37133,10,290,260,350
"3419",37133,11,270,250,340
"3420",37133,12,280,260,340
"3421",37147,1,170,160,180
"3422",37147,2,160,140,180
"3423",37147,3,170,160,180
"3424",37147,4,150,150,180
"3425",37147,5,160,150,180
"3426",37147,6,170,160,180
"3427",37147,7,180,160,190
"3428",37147,8,180,170,200
"3429",37147,9,180,170,200
"3430",37147,10,180,160,190
"3431",37147,11,170,160,180
"3432",37147,12,170,160,190
"3433",37151,1,140,130,150
"3434",37151,2,130,120,140
"3435",37151,3,140,130,160
"3436",37151,4,140,120,140
"3437",37151,5,140,120,140
"3438",37151,6,140,130,150
"3439",37151,7,150,140,160
"3440",37151,8,160,140,170
"3441",37151,9,150,140,160
"3442",37151,10,150,140,160
"3443",37151,11,140,130,150
"3444",37151,12,150,140,160
"3445",37155,1,170,160,190
"3446",37155,2,150,140,170
"3447",37155,3,160,150,180
"3448",37155,4,160,150,160
"3449",37155,5,160,150,170
"3450",37155,6,160,150,170
"3451",37155,7,180,170,190
"3452",37155,8,180,170,190
"3453",37155,9,180,170,200
"3454",37155,10,170,160,190
"3455",37155,11,160,150,170
"3456",37155,12,180,170,190
"3457",37159,1,140,130,140
"3458",37159,2,120,120,130
"3459",37159,3,140,130,150
"3460",37159,4,120,120,140
"3461",37159,5,140,130,140
"3462",37159,6,130,120,150
"3463",37159,7,150,140,150
"3464",37159,8,140,140,150
"3465",37159,9,140,130,150
"3466",37159,10,140,120,140
"3467",37159,11,130,120,140
"3468",37159,12,140,130,150
"3469",37183,1,960,830,1040
"3470",37183,2,920,810,980
"3471",37183,3,1000,830,1080
"3472",37183,4,960,800,1040
"3473",37183,5,1000,830,1060
"3474",37183,6,1010,820,1050
"3475",37183,7,1050,870,1110
"3476",37183,8,1070,890,1140
"3477",37183,9,1020,880,1060
"3478",37183,10,1040,920,1110
"3479",37183,11,1000,860,1050
"3480",37183,12,990,820,1060
"3481",37191,1,140,140,150
"3482",37191,2,130,120,140
"3483",37191,3,140,130,150
"3484",37191,4,140,130,140
"3485",37191,5,130,130,140
"3486",37191,6,140,130,150
"3487",37191,7,150,140,160
"3488",37191,8,160,150,170
"3489",37191,9,150,140,160
"3490",37191,10,150,150,160
"3491",37191,11,140,130,160
"3492",37191,12,140,130,150
"3493",38017,1,150,130,170
"3494",38017,2,150,120,170
"3495",38017,3,160,150,190
"3496",38017,4,150,140,190
"3497",38017,5,170,150,190
"3498",38017,6,170,140,190
"3499",38017,7,180,140,200
"3500",38017,8,170,150,200
"3501",38017,9,160,150,190
"3502",38017,10,160,140,180
"3503",38017,11,150,140,170
"3504",38017,12,150,140,180
"3505",39003,1,120,110,120
"3506",39003,2,110,100,120
"3507",39003,3,120,110,130
"3508",39003,4,110,100,120
"3509",39003,5,120,110,130
"3510",39003,6,120,110,130
"3511",39003,7,130,120,130
"3512",39003,8,130,110,140
"3513",39003,9,120,110,130
"3514",39003,10,120,110,140
"3515",39003,11,120,100,120
"3516",39003,12,120,110,130
"3517",39017,1,380,350,390
"3518",39017,2,350,340,370
"3519",39017,3,420,380,430
"3520",39017,4,380,360,390
"3521",39017,5,390,380,410
"3522",39017,6,390,380,400
"3523",39017,7,420,400,430
"3524",39017,8,410,390,430
"3525",39017,9,420,390,430
"3526",39017,10,390,380,420
"3527",39017,11,360,350,380
"3528",39017,12,380,380,400
"3529",39023,1,150,130,160
"3530",39023,2,140,120,140
"3531",39023,3,150,140,160
"3532",39023,4,140,140,150
"3533",39023,5,140,140,160
"3534",39023,6,150,140,160
"3535",39023,7,160,150,170
"3536",39023,8,160,140,170
"3537",39023,9,160,140,170
"3538",39023,10,150,140,160
"3539",39023,11,140,130,150
"3540",39023,12,150,140,160
"3541",39025,1,200,190,220
"3542",39025,2,200,190,210
"3543",39025,3,220,210,230
"3544",39025,4,220,200,230
"3545",39025,5,220,210,230
"3546",39025,6,210,200,230
"3547",39025,7,230,200,250
"3548",39025,8,240,220,250
"3549",39025,9,220,210,240
"3550",39025,10,220,210,230
"3551",39025,11,200,190,210
"3552",39025,12,220,190,220
"3553",39029,1,100,90,110
"3554",39029,2,90,80,100
"3555",39029,3,110,100,120
"3556",39029,4,100,100,110
"3557",39029,5,100,90,110
"3558",39029,6,110,100,110
"3559",39029,7,110,100,120
"3560",39029,8,110,100,120
"3561",39029,9,110,100,110
"3562",39029,10,100,100,110
"3563",39029,11,90,90,100
"3564",39029,12,100,90,110
"3565",39035,1,1340,1270,1540
"3566",39035,2,1350,1190,1450
"3567",39035,3,1430,1290,1620
"3568",39035,4,1360,1240,1470
"3569",39035,5,1420,1330,1580
"3570",39035,6,1410,1320,1630
"3571",39035,7,1470,1370,1650
"3572",39035,8,1480,1340,1620
"3573",39035,9,1420,1300,1580
"3574",39035,10,1390,1310,1500
"3575",39035,11,1320,1220,1410
"3576",39035,12,1370,1250,1460
"3577",39045,1,140,130,150
"3578",39045,2,120,120,130
"3579",39045,3,140,140,150
"3580",39045,4,140,130,150
"3581",39045,5,140,130,150
"3582",39045,6,140,130,150
"3583",39045,7,150,140,160
"3584",39045,8,150,130,160
"3585",39045,9,140,140,150
"3586",39045,10,140,130,150
"3587",39045,11,130,130,140
"3588",39045,12,140,130,150
"3589",39049,1,1440,1380,1500
"3590",39049,2,1310,1280,1380
"3591",39049,3,1480,1440,1510
"3592",39049,4,1430,1390,1490
"3593",39049,5,1500,1440,1520
"3594",39049,6,1480,1380,1570
"3595",39049,7,1510,1490,1610
"3596",39049,8,1590,1460,1620
"3597",39049,9,1500,1450,1570
"3598",39049,10,1490,1440,1570
"3599",39049,11,1400,1280,1490
"3600",39049,12,1460,1390,1530
"3601",39057,1,140,130,150
"3602",39057,2,130,130,140
"3603",39057,3,150,140,160
"3604",39057,4,140,130,150
"3605",39057,5,150,140,160
"3606",39057,6,140,130,160
"3607",39057,7,160,140,160
"3608",39057,8,160,150,170
"3609",39057,9,150,140,160
"3610",39057,10,150,140,160
"3611",39057,11,140,140,150
"3612",39057,12,140,130,150
"3613",39061,1,950,920,970
"3614",39061,2,900,870,930
"3615",39061,3,980,930,1010
"3616",39061,4,940,890,990
"3617",39061,5,970,930,1040
"3618",39061,6,970,930,1030
"3619",39061,7,1020,1000,1080
"3620",39061,8,1010,960,1060
"3621",39061,9,1010,970,1030
"3622",39061,10,990,950,1020
"3623",39061,11,920,900,940
"3624",39061,12,960,930,980
"3625",39085,1,190,180,210
"3626",39085,2,190,180,200
"3627",39085,3,220,200,240
"3628",39085,4,210,200,220
"3629",39085,5,210,200,240
"3630",39085,6,220,200,240
"3631",39085,7,230,220,240
"3632",39085,8,220,210,240
"3633",39085,9,220,200,230
"3634",39085,10,210,190,220
"3635",39085,11,190,180,200
"3636",39085,12,200,190,210
"3637",39089,1,160,150,170
"3638",39089,2,150,130,160
"3639",39089,3,170,150,180
"3640",39089,4,160,160,170
"3641",39089,5,170,160,180
"3642",39089,6,170,160,180
"3643",39089,7,180,160,190
"3644",39089,8,180,160,180
"3645",39089,9,180,170,190
"3646",39089,10,170,160,180
"3647",39089,11,150,140,160
"3648",39089,12,160,140,180
"3649",39093,1,290,280,300
"3650",39093,2,270,260,290
"3651",39093,3,310,290,320
"3652",39093,4,300,280,310
"3653",39093,5,310,290,330
"3654",39093,6,310,300,310
"3655",39093,7,330,310,350
"3656",39093,8,320,310,340
"3657",39093,9,310,290,320
"3658",39093,10,300,280,310
"3659",39093,11,280,260,290
"3660",39093,12,290,280,300
"3661",39095,1,510,490,530
"3662",39095,2,490,450,510
"3663",39095,3,540,510,570
"3664",39095,4,530,490,540
"3665",39095,5,520,500,550
"3666",39095,6,530,490,560
"3667",39095,7,560,530,570
"3668",39095,8,540,530,570
"3669",39095,9,520,490,540
"3670",39095,10,510,490,540
"3671",39095,11,490,460,510
"3672",39095,12,510,480,540
"3673",39099,1,220,200,240
"3674",39099,2,210,190,220
"3675",39099,3,220,210,260
"3676",39099,4,230,200,240
"3677",39099,5,220,200,250
"3678",39099,6,230,210,250
"3679",39099,7,240,220,270
"3680",39099,8,240,220,260
"3681",39099,9,230,200,250
"3682",39099,10,220,210,240
"3683",39099,11,210,190,220
"3684",39099,12,210,200,230
"3685",39103,1,150,140,160
"3686",39103,2,140,140,150
"3687",39103,3,160,150,170
"3688",39103,4,160,140,170
"3689",39103,5,160,150,180
"3690",39103,6,170,160,180
"3691",39103,7,170,160,180
"3692",39103,8,170,160,180
"3693",39103,9,160,160,170
"3694",39103,10,160,150,160
"3695",39103,11,150,140,150
"3696",39103,12,150,130,160
"3697",39113,1,600,540,610
"3698",39113,2,560,510,590
"3699",39113,3,620,600,650
"3700",39113,4,580,550,620
"3701",39113,5,600,560,650
"3702",39113,6,600,580,640
"3703",39113,7,630,610,680
"3704",39113,8,650,620,670
"3705",39113,9,630,570,650
"3706",39113,10,600,570,650
"3707",39113,11,550,530,600
"3708",39113,12,610,590,630
